日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2022-06-29,'000688,科创50,1090.6825,1121.2367,1089.2481,1112.5906,1117.284,-26.6015,-2.3809,13435015,64007362686.0
2022-06-28,'000688,科创50,1117.284,1119.1846,1084.5866,1105.1145,1103.3992,13.8848,1.2584,12493418,59065500457.0
2022-06-27,'000688,科创50,1103.3992,1121.4479,1101.317,1113.2171,1101.4769,1.9223,0.1745,11837409,58368299304.0
2022-06-24,'000688,科创50,1101.4769,1107.332,1084.6086,1084.6086,1081.8437,19.6332,1.8148,12574040,60920314953.0
2022-06-23,'000688,科创50,1081.8437,1083.1024,1054.9114,1064.731,1063.6899,18.1538,1.7067,11016481,51783724674.0
2022-06-22,'000688,科创50,1063.6899,1090.0236,1063.5897,1084.7111,1083.0207,-19.3308,-1.7849,10786063,50509220158.0
2022-06-21,'000688,科创50,1083.0207,1098.9015,1073.5046,1094.3283,1095.3284,-12.3077,-1.1237,10545015,48908016628.0
2022-06-20,'000688,科创50,1095.3284,1109.7435,1086.7545,1099.4648,1092.0872,3.2412,0.2968,10970631,53714442705.0
2022-06-17,'000688,科创50,1092.0872,1094.267,1066.1682,1070.6175,1078.9465,13.1407,1.2179,10617344,50000414257.0
2022-06-16,'000688,科创50,1078.9465,1094.7025,1065.4434,1065.69,1062.7133,16.2332,1.5275,10129777,45297339619.0
2022-06-15,'000688,科创50,1062.7133,1085.8778,1061.4614,1069.9379,1070.5371,-7.8238,-0.7308,11204511,47345744076.0
2022-06-14,'000688,科创50,1070.5371,1076.8211,1038.9973,1073.7477,1088.3772,-17.8401,-1.6391,11274084,50175254790.0
2022-06-13,'000688,科创50,1088.3772,1094.7905,1080.3858,1088.7597,1102.8486,-14.4714,-1.3122,11242662,50825746065.0
2022-06-10,'000688,科创50,1102.8486,1103.1454,1072.1815,1074.0719,1081.1731,21.6755,2.0048,12923596,59807403165.0
2022-06-09,'000688,科创50,1081.1731,1109.7339,1073.66,1108.9307,1111.6738,-30.5007,-2.7437,11377633,49277059636.0
2022-06-08,'000688,科创50,1111.6738,1126.464,1091.6764,1108.594,1111.3951,0.2787,0.0251,15056600,66838053875.0
2022-06-07,'000688,科创50,1111.3951,1124.5225,1104.4332,1124.162,1121.5373,-10.1422,-0.9043,16527788,63981168506.0
2022-06-06,'000688,科创50,1121.5373,1130.7569,1081.4477,1084.6559,1079.8543,41.683,3.8601,22940399,86152862531.0
2022-06-02,'000688,科创50,1079.8543,1081.9235,1023.9882,1028.6856,1031.5833,48.271,4.6793,19161110,65527463070.0
2022-06-01,'000688,科创50,1031.5833,1038.7025,1024.7637,1029.0909,1035.3156,-3.7323,-0.3605,13257484,48489690654.0
2022-05-31,'000688,科创50,1035.3156,1035.3156,991.7451,1004.0805,1001.5397,33.7759,3.3724,12296032,44653234049.0
2022-05-30,'000688,科创50,1001.5397,1007.1244,984.2813,995.9564,993.6989,7.8408,0.7891,7110602,31716279173.0
2022-05-27,'000688,科创50,993.6989,1015.4621,988.2122,1008.0577,1004.2564,-10.5575,-1.0513,6835761,29557921283.0
2022-05-26,'000688,科创50,1004.2564,1014.8498,986.4223,1006.0996,1006.5233,-2.2669,-0.2252,6793010,30087268502.0
2022-05-25,'000688,科创50,1006.5233,1008.5834,991.9746,996.7532,996.648,9.8753,0.9909,6407957,28654570958.0
2022-05-24,'000688,科创50,996.648,1045.0282,996.648,1045.0073,1046.1456,-49.4976,-4.7314,9146504,40634755595.0
2022-05-23,'000688,科创50,1046.1456,1050.0646,1033.7887,1044.1836,1045.3768,0.7688,0.0735,7552498,35743893068.0
2022-05-20,'000688,科创50,1045.3768,1049.038,1028.945,1045.6902,1036.3409,9.0359,0.8719,8060715,38339562828.0
2022-05-19,'000688,科创50,1036.3409,1036.6655,999.4038,1002.6563,1013.997,22.3439,2.2035,7902840,35414716281.0
2022-05-18,'000688,科创50,1013.997,1023.9293,1007.5721,1011.5258,1010.3701,3.6269,0.359,6720129,30256742092.0
2022-05-17,'000688,科创50,1010.3701,1013.9504,993.3804,995.9742,996.5061,13.864,1.3913,7342573,33454328071.0
2022-05-16,'000688,科创50,996.5061,1025.6011,995.2484,1016.941,1010.8038,-14.2977,-1.4145,7612821,31859903205.0
2022-05-13,'000688,科创50,1010.8038,1021.3733,1002.2742,1020.3921,1013.0628,-2.259,-0.223,6622283,30044975131.0
2022-05-12,'000688,科创50,1013.0628,1021.9634,996.469,999.5381,1002.456,10.6068,1.0581,8131937,35773881466.0
2022-05-11,'000688,科创50,1002.456,1026.4892,972.8599,974.5371,972.1412,30.3148,3.1184,10648066,45957025094.0
2022-05-10,'000688,科创50,972.1412,983.6753,931.5821,935.0587,946.7246,25.4166,2.6847,8374513,36751721896.0
2022-05-09,'000688,科创50,946.7246,953.5994,937.4347,938.3929,942.2273,4.4973,0.4773,6765286,28141796468.0
2022-05-06,'000688,科创50,942.2273,960.0423,929.8231,933.0104,956.1268,-13.8995,-1.4537,7183487,30829293647.0
2022-05-05,'000688,科创50,956.1268,967.253,944.0617,944.5541,947.1508,8.976,0.9477,8590368,37635407717.0
2022-04-29,'000688,科创50,947.1508,949.0618,902.5828,910.1357,903.0643,44.0865,4.8819,9738874,40114880859.0
2022-04-28,'000688,科创50,903.0643,908.4528,885.2511,899.6609,906.4327,-3.3684,-0.3716,8793258,35869711522.0
2022-04-27,'000688,科创50,906.4327,910.0714,853.2135,857.3813,868.0672,38.3655,4.4196,9287122,36178188051.0
2022-04-26,'000688,科创50,868.0672,901.7612,865.6522,884.1803,884.3049,-16.2377,-1.8362,8059534,31634771487.0
2022-04-25,'000688,科创50,884.3049,924.9594,884.3049,924.9594,942.0685,-57.7636,-6.1316,9136037,33579640145.0
2022-04-22,'000688,科创50,942.0685,959.7311,940.2646,953.6411,957.7174,-15.6489,-1.634,6360020,29501742216.0
2022-04-21,'000688,科创50,957.7174,989.2479,954.8413,968.4769,973.5102,-15.7928,-1.6223,6865450,29289045594.0
2022-04-20,'000688,科创50,973.5102,992.4669,973.0504,988.751,989.933,-16.4228,-1.659,6078594,27981625148.0
2022-04-19,'000688,科创50,989.933,1010.5771,987.773,1002.9761,1004.6079,-14.6749,-1.4608,6158754,28189142665.0
2022-04-18,'000688,科创50,1004.6079,1005.8905,964.4929,969.0595,973.3632,31.2447,3.21,7087611,30602442907.0
2022-04-15,'000688,科创50,973.3632,980.147,955.7685,968.9073,975.574,-2.2108,-0.2266,6724774,30706156658.0
2022-04-14,'000688,科创50,975.574,982.7034,961.536,972.2369,964.8323,10.7417,1.1133,6624018,33156219004.0
2022-04-13,'000688,科创50,964.8323,989.6626,964.8323,989.6626,994.4384,-29.6061,-2.9772,5728478,26146132139.0
2022-04-12,'000688,科创50,994.4384,994.8326,970.0519,987.451,988.7613,5.6771,0.5742,6643485,30018158616.0
2022-04-11,'000688,科创50,988.7613,1022.9117,985.5852,1022.9117,1027.2438,-38.4825,-3.7462,7376606,30848958697.0
2022-04-08,'000688,科创50,1027.2438,1039.0962,1017.1813,1032.8376,1036.0738,-8.83,-0.8523,7185175,31345365771.0
2022-04-07,'000688,科创50,1036.0738,1059.3597,1036.0738,1050.4342,1058.4927,-22.4189,-2.118,7199422,30482509986.0
2022-04-06,'000688,科创50,1058.4927,1087.7552,1054.6987,1087.7552,1089.1947,-30.702,-2.8188,7593340,35342580870.0
2022-04-01,'000688,科创50,1089.1947,1095.4553,1074.7932,1085.3059,1091.0588,-1.8641,-0.1709,6563324,31147489768.0
2022-03-31,'000688,科创50,1091.0588,1109.553,1086.9895,1109.553,1112.5186,-21.4598,-1.9289,7493790,33701363377.0
2022-03-30,'000688,科创50,1112.5186,1112.6275,1084.7637,1084.7637,1079.933,32.5856,3.0174,7382173,34920037079.0
2022-03-29,'000688,科创50,1079.933,1099.2434,1078.3421,1097.3573,1090.7343,-10.8013,-0.9903,6966104,31442742848.0
2022-03-28,'000688,科创50,1090.7343,1101.3291,1085.2738,1097.8697,1106.8627,-16.1284,-1.4571,6734435,29905053728.0
2022-03-25,'000688,科创50,1106.8627,1140.9204,1106.3626,1137.7967,1134.57,-27.7073,-2.4421,7338739,33573881983.0
2022-03-24,'000688,科创50,1134.57,1141.7551,1121.6449,1135.8469,1144.0887,-9.5187,-0.832,8134171,36435083633.0
2022-03-23,'000688,科创50,1144.0887,1150.2031,1130.2245,1138.7304,1134.3184,9.7703,0.8613,8990593,37533051630.0
2022-03-22,'000688,科创50,1134.3184,1149.4688,1131.875,1145.082,1152.3256,-18.0072,-1.5627,10100149,39676749074.0
2022-03-21,'000688,科创50,1152.3256,1160.7095,1137.8125,1143.5474,1144.3212,8.0044,0.6995,9242880,46531974243.0
2022-03-18,'000688,科创50,1144.3212,1144.3212,1124.8531,1136.9841,1142.713,1.6082,0.1407,8593988,42491108799.0
2022-03-17,'000688,科创50,1142.713,1163.5062,1138.0115,1144.9754,1125.4845,17.2285,1.5308,11980371,58802348581.0
2022-03-16,'000688,科创50,1125.4845,1128.1155,1070.7745,1115.8404,1093.4328,32.0517,2.9313,11589989,54132659090.0
2022-03-15,'000688,科创50,1093.4328,1142.81,1093.4328,1115.1873,1126.282,-32.8492,-2.9166,10622022,49802723254.0
2022-03-14,'000688,科创50,1126.282,1154.7026,1126.2614,1151.9658,1161.2101,-34.9281,-3.0079,8923501,49002009517.0
2022-03-11,'000688,科创50,1161.2101,1162.5962,1125.3437,1137.6069,1153.3575,7.8526,0.6808,10553236,52556982618.0
2022-03-10,'000688,科创50,1153.3575,1168.1394,1149.4154,1161.9879,1129.6471,23.7104,2.0989,10228939,50046955570.0
2022-03-09,'000688,科创50,1129.6471,1156.4004,1097.0722,1148.1814,1137.0749,-7.4278,-0.6532,10917419,48790637558.0
2022-03-08,'000688,科创50,1137.0749,1179.1959,1135.5194,1167.5937,1169.9825,-32.9076,-2.8127,9672312,47418263838.0
2022-03-07,'000688,科创50,1169.9825,1198.0119,1164.9814,1198.0119,1203.0891,-33.1066,-2.7518,8184385,41972092269.0
2022-03-04,'000688,科创50,1203.0891,1228.1876,1197.8335,1201.1241,1209.8187,-6.7296,-0.5562,7767776,39930472638.0
2022-03-03,'000688,科创50,1209.8187,1237.1979,1208.8194,1235.9584,1230.2782,-20.4595,-1.663,7620905,39447162344.0
2022-03-02,'000688,科创50,1230.2782,1233.9161,1216.4668,1233.1042,1239.019,-8.7408,-0.7055,7208667,36213535916.0
2022-03-01,'000688,科创50,1239.019,1259.677,1232.0914,1254.5696,1249.5852,-10.5662,-0.8456,8568308,42394223284.0
2022-02-28,'000688,科创50,1249.5852,1249.5852,1230.6454,1243.9803,1240.8776,8.7076,0.7017,9812227,50069597610.0
2022-02-25,'000688,科创50,1240.8776,1253.4553,1230.6061,1231.5406,1214.9889,25.8887,2.1308,8620741,46247054185.0
2022-02-24,'000688,科创50,1214.9889,1240.3537,1199.0721,1226.9481,1231.077,-16.0881,-1.3068,11331530,51365988764.0
2022-02-23,'000688,科创50,1231.077,1233.4417,1181.4023,1182.4218,1183.9818,47.0952,3.9777,9068585,45910558536.0
2022-02-22,'000688,科创50,1183.9818,1186.7833,1168.5652,1184.835,1193.6012,-9.6194,-0.8059,7696765,34764818367.0
2022-02-21,'000688,科创50,1193.6012,1212.4942,1191.8391,1207.1474,1204.3705,-10.7693,-0.8942,7576727,32960332337.0
2022-02-18,'000688,科创50,1204.3705,1206.0129,1195.2398,1200.3428,1207.8211,-3.4506,-0.2857,6396948,29866344015.0
2022-02-17,'000688,科创50,1207.8211,1217.4702,1191.4463,1196.5983,1197.5615,10.2596,0.8567,7402910,34088935467.0
2022-02-16,'000688,科创50,1197.5615,1211.5529,1195.9717,1210.4158,1203.1243,-5.5628,-0.4624,7084265,32165254606.0
2022-02-15,'000688,科创50,1203.1243,1204.34,1171.6756,1172.7707,1169.4421,33.6822,2.8802,7440951,34578447290.0
2022-02-14,'000688,科创50,1169.4421,1179.8879,1148.7033,1161.8449,1169.5896,-0.1475,-0.0126,6205633,29024141822.0
2022-02-11,'000688,科创50,1169.5896,1188.5179,1168.9044,1182.8686,1188.1974,-18.6078,-1.5661,8975096,37864107548.0
2022-02-10,'000688,科创50,1188.1974,1215.2781,1182.3976,1214.9815,1210.2863,-22.0889,-1.8251,9020558,40602727373.0
2022-02-09,'000688,科创50,1210.2863,1212.4495,1195.0854,1204.241,1204.0542,6.2321,0.5176,8613441,36392738612.0
2022-02-08,'000688,科创50,1204.0542,1233.6572,1191.4926,1233.6572,1233.6183,-29.5641,-2.3965,8219262,34921999307.0
2022-02-07,'000688,科创50,1233.6183,1263.9658,1230.7044,1247.5846,1229.2236,4.3947,0.3575,8199670,33876596597.0
2022-01-28,'000688,科创50,1229.2236,1255.1908,1229.2236,1253.942,1240.5543,-11.3307,-0.9134,9061238,37089018612.0
2022-01-27,'000688,科创50,1240.5543,1280.2453,1239.4889,1274.6265,1276.3622,-35.8079,-2.8055,11187482,41994952495.0
2022-01-26,'000688,科创50,1276.3622,1289.4081,1261.9509,1281.5104,1277.0039,-0.6417,-0.0503,15139954,43889405966.0
2022-01-25,'000688,科创50,1277.0039,1311.7283,1276.196,1303.93,1307.7417,-30.7378,-2.3504,8234706,42025406994.0
2022-01-24,'000688,科创50,1307.7417,1311.5068,1285.0377,1286.1386,1290.4057,17.336,1.3435,7030921,41625125269.0
2022-01-21,'000688,科创50,1290.4057,1308.4372,1288.7805,1304.1581,1306.023,-15.6173,-1.1958,8648363,45936325969.0
2022-01-20,'000688,科创50,1306.023,1329.8129,1304.6922,1326.6377,1324.0889,-18.0659,-1.3644,9122820,49500717264.0
2022-01-19,'000688,科创50,1324.0889,1343.3027,1318.3106,1340.7132,1342.356,-18.2671,-1.3608,8753067,48702658329.0
2022-01-18,'000688,科创50,1342.356,1362.4779,1328.4021,1340.414,1338.3172,4.0388,0.3018,11182558,62509376314.0
2022-01-17,'000688,科创50,1338.3172,1341.1732,1313.6157,1317.385,1312.2923,26.0249,1.9832,10462288,67043438400.0
2022-01-14,'000688,科创50,1312.2923,1316.3277,1288.8503,1289.3818,1294.6527,17.6396,1.3625,9975888,60827015852.0
2022-01-13,'000688,科创50,1294.6527,1319.1868,1294.6527,1319.1868,1316.3531,-21.7004,-1.6485,8251106,51538527249.0
2022-01-12,'000688,科创50,1316.3531,1317.523,1298.6229,1298.6229,1294.4038,21.9493,1.6957,8890363,54801854442.0
2022-01-11,'000688,科创50,1294.4038,1317.9274,1291.5074,1317.9239,1318.2665,-23.8627,-1.8102,8035785,48705084901.0
2022-01-10,'000688,科创50,1318.2665,1323.1549,1291.4089,1306.5973,1305.4918,12.7747,0.9785,8517367,49356827246.0
2022-01-07,'000688,科创50,1305.4918,1331.9148,1305.1409,1322.8916,1320.935,-15.4432,-1.1691,9117416,48006858049.0
2022-01-06,'000688,科创50,1320.935,1331.4326,1309.8973,1327.6967,1333.3348,-12.3998,-0.93,7953740,45491782397.0
2022-01-05,'000688,科创50,1333.3348,1365.7661,1328.2901,1364.0143,1364.9894,-31.6546,-2.319,9000497,51248062399.0
2022-01-04,'000688,科创50,1364.9894,1405.5148,1361.4322,1403.3937,1398.1941,-33.2047,-2.3748,9302562,53289175337.0
2021-12-31,'000688,科创50,1398.1941,1399.7538,1383.8355,1384.2783,1375.5602,22.6339,1.6454,7840208,46438686183.0
2021-12-30,'000688,科创50,1375.5602,1381.4354,1355.4075,1355.9678,1356.2141,19.3461,1.4265,7816841,44883693416.0
2021-12-29,'000688,科创50,1356.2141,1370.4936,1351.9984,1370.4936,1369.6193,-13.4052,-0.9788,6304036,36993070189.0
2021-12-28,'000688,科创50,1369.6193,1370.3113,1355.6539,1355.6539,1355.6358,13.9835,1.0315,6636276,38673312160.0
2021-12-27,'000688,科创50,1355.6358,1369.2119,1349.1108,1356.4098,1358.7302,-3.0944,-0.2277,6350202,37254102355.0
2021-12-24,'000688,科创50,1358.7302,1378.2987,1353.6535,1375.1782,1375.9682,-17.238,-1.2528,7635981,43953080972.0
2021-12-23,'000688,科创50,1375.9682,1380.147,1366.9899,1375.8297,1375.0299,0.9383,0.0682,7016695,39277392722.0
2021-12-22,'000688,科创50,1375.0299,1386.2428,1373.5253,1378.3107,1374.6495,0.3804,0.0277,7598660,41126794178.0
2021-12-21,'000688,科创50,1374.6495,1378.4886,1363.9685,1366.2729,1363.9562,10.6933,0.784,6785367,39417534188.0
2021-12-20,'000688,科创50,1363.9562,1401.3367,1363.1149,1389.1787,1399.0594,-35.1032,-2.5091,7751401,49468157664.0
2021-12-17,'000688,科创50,1399.0594,1430.3917,1395.6431,1426.7922,1425.9289,-26.8695,-1.8844,8054162,47203642608.0
2021-12-16,'000688,科创50,1425.9289,1436.0615,1419.7022,1425.5285,1424.8995,1.0294,0.0722,7414006,45586156575.0
2021-12-15,'000688,科创50,1424.8995,1443.5514,1424.769,1439.116,1439.4694,-14.5699,-1.0122,8234987,52994807111.0
2021-12-14,'000688,科创50,1439.4694,1451.6787,1435.8854,1445.0515,1445.7068,-6.2374,-0.4314,7914952,46923829789.0
2021-12-13,'000688,科创50,1445.7068,1450.8272,1434.1481,1439.1869,1435.7028,10.004,0.6968,8536485,52692244311.0
2021-12-10,'000688,科创50,1435.7028,1442.6215,1424.9966,1431.848,1434.5223,1.1805,0.0823,10303018,65177424558.0
2021-12-09,'000688,科创50,1434.5223,1438.4892,1410.1452,1417.3439,1415.3738,19.1485,1.3529,8145978,50724633789.0
2021-12-08,'000688,科创50,1415.3738,1416.6852,1394.9886,1394.9886,1389.437,25.9368,1.8667,7151266,43464660479.0
2021-12-07,'000688,科创50,1389.437,1415.0539,1380.5106,1412.997,1405.7709,-16.3339,-1.1619,8730994,49753478346.0
2021-12-06,'000688,科创50,1405.7709,1445.1648,1405.5084,1444.9333,1444.8339,-39.063,-2.7036,9235243,52675883724.0
2021-12-03,'000688,科创50,1444.8339,1444.9906,1431.5923,1432.2287,1429.5001,15.3338,1.0727,8489747,49199143832.0
2021-12-02,'000688,科创50,1429.5001,1458.0848,1427.9764,1454.7395,1456.4829,-26.9828,-1.8526,9043364,53134454513.0
2021-12-01,'000688,科创50,1456.4829,1479.0866,1452.7528,1473.5206,1475.7129,-19.23,-1.3031,8961384,57971666770.0
2021-11-30,'000688,科创50,1475.7129,1479.926,1463.1472,1477.8041,1471.2291,4.4838,0.3048,10256269,61559709266.0
2021-11-29,'000688,科创50,1471.2291,1474.4443,1444.3016,1448.4979,1459.9317,11.2974,0.7738,10436432,65692939858.0
2021-11-26,'000688,科创50,1459.9317,1470.5331,1450.9315,1466.3632,1468.072,-8.1403,-0.5545,9106979,55082466660.0
2021-11-25,'000688,科创50,1468.072,1477.7368,1465.6396,1472.6356,1472.2247,-4.1527,-0.2821,9806109,55635892746.0
2021-11-24,'000688,科创50,1472.2247,1489.7134,1471.6161,1477.9611,1476.2528,-4.0281,-0.2729,10066693,59766566189.0
2021-11-23,'000688,科创50,1476.2528,1485.7988,1473.5517,1477.6681,1479.9874,-3.7346,-0.2523,10579714,62351543264.0
2021-11-22,'000688,科创50,1479.9874,1483.4845,1449.3754,1449.4523,1444.7839,35.2035,2.4366,11213782,67432278583.0
2021-11-19,'000688,科创50,1444.7839,1447.1857,1424.7587,1424.7587,1423.9704,20.8135,1.4617,9380937,52706234189.0
2021-11-18,'000688,科创50,1423.9704,1433.635,1417.1655,1433.508,1436.1583,-12.1879,-0.8486,10239622,57006568885.0
2021-11-17,'000688,科创50,1436.1583,1438.8014,1414.1235,1420.9881,1421.2749,14.8834,1.0472,9775222,51587227800.0
2021-11-16,'000688,科创50,1421.2749,1438.6107,1418.1952,1428.481,1432.5994,-11.3245,-0.7905,10301429,52554665695.0
2021-11-15,'000688,科创50,1432.5994,1448.0286,1429.3163,1441.4073,1440.1567,-7.5573,-0.5248,11415896,61527266128.0
2021-11-12,'000688,科创50,1440.1567,1444.4057,1425.581,1432.7093,1437.1495,3.0072,0.2092,10727916,59031351941.0
2021-11-11,'000688,科创50,1437.1495,1443.6028,1416.1839,1418.4838,1420.4519,16.6976,1.1755,10200216,57249078165.0
2021-11-10,'000688,科创50,1420.4519,1423.3063,1398.8821,1417.6609,1420.5088,-0.0569,-0.004,8704593,48751038564.0
2021-11-09,'000688,科创50,1420.5088,1422.8961,1397.8212,1404.8897,1400.7951,19.7137,1.4073,8749737,48290344945.0
2021-11-08,'000688,科创50,1400.7951,1401.0456,1381.6178,1398.5658,1396.7382,4.0569,0.2905,8082439,45547620469.0
2021-11-05,'000688,科创50,1396.7382,1418.8812,1396.0334,1416.243,1410.7421,-14.0039,-0.9927,9115940,48447465368.0
2021-11-04,'000688,科创50,1410.7421,1420.334,1404.6586,1404.6586,1399.5496,11.1925,0.7997,8411022,46770260781.0
2021-11-03,'000688,科创50,1399.5496,1416.4734,1386.3954,1408.1959,1405.6405,-6.0909,-0.4333,7383885,43143724386.0
2021-11-02,'000688,科创50,1405.6405,1423.9262,1395.6992,1405.8651,1404.2078,1.4327,0.102,9807672,55141910705.0
2021-11-01,'000688,科创50,1404.2078,1415.5761,1392.4007,1398.5852,1396.1952,8.0126,0.5739,9112094,55378881937.0
2021-10-29,'000688,科创50,1396.1952,1398.4168,1355.3709,1363.25,1356.3747,39.8205,2.9358,8218328,50999073360.0
2021-10-28,'000688,科创50,1356.3747,1371.1742,1354.7179,1359.0729,1361.8172,-5.4425,-0.3996,8884098,47427890543.0
2021-10-27,'000688,科创50,1361.8172,1374.3617,1354.3047,1371.7912,1376.1258,-14.3086,-1.0398,8823225,46287276919.0
2021-10-26,'000688,科创50,1376.1258,1389.4832,1372.6554,1379.785,1380.3088,-4.183,-0.303,7720807,46384983677.0
2021-10-25,'000688,科创50,1380.3088,1381.2355,1359.6254,1366.2051,1368.1361,12.1727,0.8897,7034967,42113126249.0
2021-10-22,'000688,科创50,1368.1361,1379.1876,1359.2732,1367.0587,1362.4049,5.7312,0.4207,6723731,37975476344.0
2021-10-21,'000688,科创50,1362.4049,1379.1943,1355.9314,1374.6488,1373.593,-11.1881,-0.8145,6545723,35526154285.0
2021-10-20,'000688,科创50,1373.593,1381.0631,1363.6535,1370.2134,1366.7911,6.8019,0.4977,7260010,39490454471.0
2021-10-19,'000688,科创50,1366.7911,1369.1628,1352.0107,1355.07,1352.5749,14.2162,1.051,6254979,35742204530.0
2021-10-18,'000688,科创50,1352.5749,1366.5541,1338.8891,1366.5541,1363.1635,-10.5886,-0.7768,6536446,37979670438.0
2021-10-15,'000688,科创50,1363.1635,1367.2346,1341.7523,1349.4048,1347.268,15.8955,1.1798,6729274,38052889205.0
2021-10-14,'000688,科创50,1347.268,1356.2118,1339.562,1346.9885,1344.7629,2.5051,0.1863,5616097,30878604208.0
2021-10-13,'000688,科创50,1344.7629,1349.167,1322.8884,1322.8884,1319.3894,25.3735,1.9231,5223684,31080566725.0
2021-10-12,'000688,科创50,1319.3894,1355.9199,1312.4399,1348.2245,1349.7707,-30.3813,-2.2508,5915764,33115024273.0
2021-10-11,'000688,科创50,1349.7707,1377.3116,1348.0499,1367.2126,1364.4581,-14.6874,-1.0764,5145543,31268013696.0
2021-10-08,'000688,科创50,1364.4581,1388.0228,1361.0371,1378.5305,1368.7158,-4.2577,-0.3111,5502787,31614688004.0
2021-09-30,'000688,科创50,1368.7158,1371.4941,1348.6497,1348.6497,1345.7697,22.9461,1.7051,5485896,31771115684.0
2021-09-29,'000688,科创50,1345.7697,1356.6437,1336.5058,1344.8873,1354.0959,-8.3262,-0.6149,6903713,35658624806.0
2021-09-28,'000688,科创50,1354.0959,1379.5922,1350.794,1362.3276,1368.6905,-14.5946,-1.0663,5858258,32249890685.0
2021-09-27,'000688,科创50,1368.6905,1397.1804,1354.2019,1386.5235,1374.9995,-6.309,-0.4588,8402437,43661038139.0
2021-09-24,'000688,科创50,1374.9995,1390.5031,1359.845,1362.9793,1363.7869,11.2126,0.8222,7169070,39188780550.0
2021-09-23,'000688,科创50,1363.7869,1376.5717,1354.2102,1359.6721,1355.2812,8.5057,0.6276,7350698,38058800264.0
