日期,收盘价,成交量,lev,pred,resid,resid_norm
2021-03-29,6254.9426,139633894.0,3133.76584095,6534.144447128732,-279.20184712873197,-0.04463699589005532
2021-03-26,6251.7941,128887610.0,3127.2832365,6524.091936245308,-272.29783624530774,-0.04355515103181465
2021-03-25,6157.4072,129307093.0,3131.92322503,6531.287120766676,-373.87992076667615,-0.060720350079604316
2021-03-24,6142.5439,147673111.0,3146.40753683,6553.74780044125,-411.20390044124997,-0.06694358349498324
2021-03-23,6219.1666,150964052.0,3154.8952211,6566.909568856605,-347.74296885660533,-0.05591472157324188
2021-03-22,6305.6919,143041445.0,3165.37457617,6583.159801568621,-277.4679015686215,-0.04400276860476192
2021-03-19,6206.6023,143238275.0,3156.45706076,6569.331498237212,-362.7291982372126,-0.05844247475582778
2021-03-18,6273.8556,140725665.0,3161.66614696,6577.409176911284,-303.5535769112839,-0.048383896006673144
2021-03-17,6225.3588,134840396.0,3159.50782833,6574.0622934656985,-348.70349346569856,-0.05601339692512158
2021-03-16,6195.2438,152845992.0,3155.88967866,6568.451664402015,-373.2078644020148,-0.06024102948168316
2021-03-15,6173.8721,170799691.0,3159.76923094,6574.467647918875,-400.5955479188751,-0.06488562468258374
2021-03-12,6222.3802,175746178.0,3151.12256753,6561.059352116663,-338.6791521166633,-0.05442919610033847
2021-03-11,6213.8319,160814643.0,3163.23185849,6579.837110362572,-366.00521036257214,-0.058901691621650105
2021-03-10,6062.2552,142554279.0,3157.36639161,6570.7415886317085,-508.4863886317089,-0.08387743040439949
2021-03-09,6108.0027,196432686.0,3164.53862541,6581.863500957081,-473.86080095708076,-0.0775803194974162
2021-03-08,6256.4092,168546339.0,3178.70300403,6603.828063399958,-347.41886339995835,-0.055530073608350036
2021-03-05,6403.4964,166504885.0,3181.08994056,6607.5294623717655,-204.03306237176548,-0.03186275897207742
2021-03-04,6401.9917,194334616.0,3201.20687891,6638.72460057036,-236.73290057036047,-0.03697800804245974
2021-03-03,6524.7513,171017524.0,3204.92396077,6644.488642806846,-119.73734280684585,-0.0183512500785809
2021-03-02,6433.3282,165877069.0,3202.62237101,6640.919590230827,-207.59139023082753,-0.032268117493341554
2021-03-01,6488.4388,158608437.0,3197.15481402,6632.441103447984,-144.00230344798365,-0.02219367522553864
2021-02-26,6364.3529,150760206.0,3185.38585222,6614.191090279108,-249.83819027910795,-0.03925586688932789
2021-02-25,6499.1528,162068182.0,3200.09514056,6637.0006388588135,-137.8478388588137,-0.021210124319405707
2021-02-24,6536.1861,173718832.0,3193.05848178,6626.088961381885,-89.90286138188549,-0.013754636114459087
2021-02-23,6631.2286,192656866.0,3188.27348279,6618.66891056818,12.559689431820516,0.001894021483714272
2021-02-22,6657.056,237065585.0,3185.92831448,6615.032281163816,42.023718836183434,0.006312658153421488
2021-02-19,6703.4821,178767817.0,3147.16481304,6554.92210120285,148.55999879715,0.02216161639294151
2021-02-18,6614.5443,166892392.0,3144.84168606,6551.319651071864,63.22464892813514,0.009558428526684015
2021-02-10,6525.1658,119042659.0,3098.39383453,6479.293425097669,45.8723749023311,0.007030070393357837
2021-02-09,6457.8814,119319110.0,3142.14811657,6547.14275938854,-89.26135938853986,-0.013822080936410486
2021-02-08,6323.1622,116134004.0,3142.85320023,6548.236125676818,-225.07392567681836,-0.03559515295635123
2021-02-05,6239.8709,135132879.0,3155.25287942,6567.4641860914035,-327.59328609140357,-0.05250001023120584
2021-02-04,6328.7881,148861330.0,3175.29960984,6598.550453544314,-269.76235354431446,-0.04262464618531223
2021-02-03,6399.3315,145457155.0,3198.10368089,6633.912501959365,-234.58100195936458,-0.036657110505896526
2021-02-02,6454.7853,132394313.0,3208.07406624,6649.373480338636,-194.58818033863645,-0.030146344346826913
2021-02-01,6393.278,137325183.0,3208.1690097,6649.520708227106,-256.24270822710605,-0.04008001970618297
2021-01-29,6346.1371,146041581.0,3215.14977883,6660.345718174149,-314.2086181741488,-0.049511791696739235
2021-01-28,6414.3811,144825406.0,3245.72388505,6707.756683612206,-293.37558361220636,-0.04573716139382588
2021-01-27,6557.1608,139760049.0,3261.71506783,6732.554053276614,-175.3932532766139,-0.026748353231876503
2021-01-26,6532.960999999999,143371311.0,3259.09315514,6728.488279087413,-195.52727908741326,-0.029929350425850283
2021-01-25,6645.3137,165623103.0,3268.51907865,6743.104965852961,-97.79126585296126,-0.01471582385237303
2021-01-22,6637.8052,158062310.0,3262.22488118,6733.344615818092,-95.5394158180925,-0.014393223805075283
2021-01-21,6622.4959,156809587.0,3260.6302357,6730.871814775464,-108.37591477546448,-0.016364814174587027
2021-01-20,6535.4185,128525432.0,3244.26555539,6705.495266169288,-170.07676616928802,-0.02602385236221491
2021-01-19,6476.3736,147616716.0,3232.14804456,6686.704761451912,-210.33116145191252,-0.03247668748632916
2021-01-18,6514.4644,136832807.0,3231.96049472,6686.413929761915,-171.94952976191507,-0.026395037136424458
2021-01-15,6417.5011,138243199.0,3220.663018,6668.895043863666,-251.3939438636653,-0.03917318282402247
2021-01-14,6439.8854,163023816.0,3229.7441845,6682.977119328787,-243.0917193287869,-0.03774783311032008
2021-01-13,6496.9131,184913420.0,3241.10427433,6700.593098760135,-203.67999876013528,-0.03135027291039729
2021-01-12,6543.2286,162311237.0,3236.62777704,6693.651438494662,-150.42283849466185,-0.02298908500532319
2021-01-11,6455.3987,183257271.0,3236.69064546,6693.748927934461,-238.35022793446115,-0.036922619192283374
2021-01-08,6557.5964,180837429.0,3229.03303075,6681.874340211722,-124.27794021172122,-0.018951751927233765
2021-01-07,6538.1162,197135641.0,3231.02523405,6684.963630250888,-146.84743025088756,-0.022460205013010864
2021-01-06,6528.1425,178521086.0,3226.9657791,6678.668673435244,-150.52617343524435,-0.02305804038978076
2021-01-05,6539.7315,196726292.0,3215.23408939,6660.476457729297,-120.74495772929731,-0.018463289774098113
2021-01-04,6482.7868,186621209.0,3201.92956306,6639.845259765161,-157.0584597651614,-0.02422699752599629
2020-12-31,6367.1149,160194086.0,3151.57774488,6561.765191150967,-194.65029115096786,-0.030571191851896353
2020-12-30,6269.2484,138041673.0,3154.17770196,6565.796918991948,-296.5485189919473,-0.04730208472708583
2020-12-29,6199.8523,154476032.0,3151.1822158,6561.151848101568,-361.2995481015687,-0.05827550893455457
2020-12-28,6244.4818,148960214.0,3166.13318683,6584.336171648694,-339.8543716486947,-0.05442475173019076
2020-12-25,6278.4981,134478267.0,3154.2595765,6565.923881034871,-287.42578103487085,-0.04577938488742568
2020-12-24,6205.2247,131221653.0,3151.25372813,6561.262741567483,-356.03804156748356,-0.05737713923034626
2020-12-23,6307.604,144044323.0,3149.82100169,6559.041026785691,-251.43702678569116,-0.03986252573650647
2020-12-22,6250.0606,151310618.0,3138.98791999,6542.242273671845,-292.1816736718456,-0.04674861451292898
2020-12-21,6398.5987,136347822.0,3143.49893552,6549.237461032169,-150.6387610321699,-0.02354246110670605
2020-12-18,6291.918000000001,128622288.0,3133.34139601,6533.486264539979,-241.56826453997837,-0.038393422250572615
2020-12-17,6308.9013,127702744.0,3138.22005082,6541.051546511486,-232.15024651148542,-0.03679725446195923
2020-12-16,6235.4352,99283950.0,3135.70885709,6537.157463123256,-301.7222631232562,-0.0483883247031829
2020-12-15,6265.5819,97980994.0,3138.39586262,6541.324176138447,-275.74227613844687,-0.044009045055886487
2020-12-14,6259.0175,106877149.0,3139.75336427,6543.429240579158,-284.4117405791585,-0.045440317203004864
2020-12-11,6209.427,132641606.0,3116.92257805,6508.025765213066,-298.59876521306614,-0.048087974174278264
2020-12-10,6320.0956,110577142.0,3129.6093565,6527.6990276229335,-207.60342762293385,-0.03284814673102949
2020-12-09,6307.2207,121516213.0,3131.28188229,6530.292596895355,-223.07189689535517,-0.03536770116437422
2020-12-08,6423.6513,105494992.0,3138.57158886,6541.596673088357,-117.94537308835697,-0.018361110773300687
2020-12-07,6424.6823,121078282.0,3140.91276773,6545.2271161074,-120.54481610740004,-0.01876276685423029
2020-12-04,6464.7345,128855169.0,3131.42388424,6530.512797920861,-65.7782979208614,-0.010174941897592455
2020-12-03,6440.8808,152214933.0,3131.9335671,6531.303158112782,-90.4223581127817,-0.014038818745532707
2020-12-02,6434.9791,149705105.0,3127.25904806,6524.054427469595,-89.07532746959532,-0.013842364689202382
2020-12-01,6426.6155,150957340.0,3106.14309879,6491.310132875078,-64.69463287507824,-0.010066672399348964
2020-11-30,6320.9441,163157682.0,3097.76678984,6478.321073071684,-157.376973071684,-0.02489770049883593
2020-11-27,6351.6119,120885116.0,3092.92405255,6470.811488044743,-119.199588044743,-0.018766824850356963
2020-11-26,6334.3042,123236936.0,3107.62621466,6493.609986049763,-159.3057860497638,-0.025149689850664864
2020-11-25,6350.3667,153813106.0,3111.22667772,6499.1931886614875,-148.82648866148793,-0.02343588893244353
2020-11-24,6475.1881,154062965.0,3112.52405837,6501.205024059538,-26.016924059537814,-0.004017941047849686
2020-11-23,6472.9301,181925668.0,3098.49515158,6479.450536449387,-6.520436449387489,-0.0010073392341109152
2020-11-20,6422.9854,130667645.0,3075.61918594,6443.977001801604,-20.991601801604702,-0.0032682001428190545
2020-11-19,6360.5998,123804845.0,3080.20776199,6451.092461496519,-90.49266149651885,-0.01422706416720619
2020-11-18,6341.0136,133982462.0,3071.68440182,6437.87537081435,-96.86177081435017,-0.015275439689066455
2020-11-17,6336.9406,141274318.0,3069.47098078,6434.443040604199,-97.50244060419936,-0.015386358616680005
2020-11-16,6387.371,133677330.0,3069.80782025,6434.965374253314,-47.59437425331362,-0.007451324536074954
2020-11-13,6306.97,107116322.0,3062.7071409,6423.9544207089275,-116.98442070892725,-0.01854843462216044
2020-11-12,6315.4938,104680687.0,3063.29053485,6424.859083962243,-109.36528396224276,-0.017316980655137808
2020-11-11,6294.6055,130728081.0,3070.96728594,6436.7633462810045,-142.15784628100482,-0.022584075567723003
2020-11-10,6373.0853,141928932.0,3074.42012502,6442.117629840664,-69.03232984066472,-0.010831854053587628
2020-11-09,6421.6506,160027882.0,3063.06776411,6424.513635569452,-2.8630355694522223,-0.00044584106918744884
2020-11-06,6301.2477,118244211.0,3033.59321956,6378.807749585174,-77.56004958517406,-0.012308681276753183
2020-11-05,6351.9789,118843215.0,3040.05933555,6388.834691976046,-36.85579197604602,-0.005802253527014396
2020-11-04,6234.158,92929745.0,3031.42422886,6375.444317065734,-141.28631706573378,-0.022663255738101885
2020-11-03,6241.7676,105440036.0,3029.2292771,6372.040626986203,-130.27302698620315,-0.020871175496217313
2020-11-02,6143.1157,111756379.0,3025.5040907,6366.264017119347,-223.14831711934676,-0.03632494128660913
2020-10-30,6111.4803,112122360.0,3028.6155929,6371.088992940493,-259.6086929404928,-0.04247885621761602
2020-10-29,6255.1933,92587483.0,3046.84565441,6399.3581698042435,-144.1648698042436,-0.023047228581128516
2020-10-28,6245.9986,87130888.0,3055.09884732,6412.15631477679,-166.15771477679027,-0.02660226577328888
2020-10-27,6221.3414,75586516.0,3051.29776243,6406.2620098689,-184.9206098689001,-0.029723591421763174
2020-10-26,6214.3779,73392956.0,3056.42133996,6414.207091090444,-199.8291910904436,-0.03215594453797919
2020-10-23,6213.2626,80565090.0,3064.337305,6426.482300125821,-213.21970012582096,-0.03431686600946513
2020-10-22,6317.1438,85724729.0,3085.83875778,6459.824391217064,-142.68059121706392,-0.022586250326779633
2020-10-21,6350.0127,87512255.0,3086.49378072,6460.840128839809,-110.82742883980882,-0.017453103493762903
2020-10-20,6423.1128,86189224.0,3087.9728199,6463.133660331456,-40.02086033145588,-0.006230757823754221
2020-10-19,6358.3213,103668363.0,3088.10055007,6463.331730248257,-105.01043024825776,-0.016515433129851077
2020-10-16,6428.6822,98732022.0,3086.33825055,6460.598949736768,-31.916749736767997,-0.004964742188806284
2020-10-15,6460.0408,107004252.0,3093.57664758,6471.823460731361,-11.78266073136092,-0.0018239297701279102
2020-10-14,6508.3743,118629604.0,3090.86662322,6467.621052643166,40.753247356834436,0.006261663124819732
2020-10-13,6551.3987,111558450.0,3069.47562157,6434.450237031551,116.94846296844844,0.017850915250883517
2020-10-12,6541.1759999999995,144824349.0,3049.95760759,6404.183844955634,136.99215504436506,0.020943046792253422
2020-10-09,6357.9711,100386231.0,3017.12694002,6353.273652053531,4.697447946468856,0.0007388281375593003
2020-09-30,6192.5045,81484093.0,2992.96830146,6315.811089139774,-123.30658913977368,-0.019912232464227304
2020-09-29,6228.7708,81371164.0,3027.34480433,6369.118393619034,-140.34759361903343,-0.022532149299671362
2020-09-28,6178.4693,78962915.0,3035.24357015,6381.366931993325,-202.89763199332538,-0.0328394659164731
2020-09-25,6236.8904,87798788.0,3044.06555263,6395.047093350939,-158.15669335093844,-0.0253582608010778
2020-09-24,6244.6389,112801467.0,3060.97339209,6421.265913502282,-176.62701350228235,-0.02828458399768838
2020-09-23,6392.0329,95048833.0,3066.55521653,6429.921593694597,-37.88869369459644,-0.005927487277888767
2020-09-22,6358.651999999999,121305894.0,3069.09158028,6433.8547079849795,-75.2027079849804,-0.011826831848162224
2020-09-21,6445.9649,126023721.0,3072.84089859,6439.668738967033,6.2961610329666655,0.0009767600554211311
2020-09-18,6469.4692,135226264.0,3065.79829867,6428.747848622812,40.7213513771876,0.006294388321253249
2020-09-17,6367.0206,118959681.0,3070.08019194,6435.387738350828,-68.3671383508281,-0.010737697055798454
2020-09-16,6353.835999999999,113379887.0,3072.18058677,6438.6447999301545,-84.80879993015515,-0.01334765328065678
2020-09-15,6387.8805,115184154.0,3078.39658403,6448.283885669451,-60.40338566945047,-0.009455935449864861
2020-09-14,6351.2422,130502277.0,3082.36970945,6454.4449721330475,-103.2027721330478,-0.016249226353397105
2020-09-10,6235.5687,181049497.0,3082.85287819,6455.194217140181,-219.62551714018082,-0.035221409258177336
2020-09-09,6349.2234,216916351.0,3106.33275725,6491.604234381346,-142.38083438134618,-0.02242492119293616
2020-09-08,6525.098000000001,161230318.0,3116.46968374,6507.323466466409,17.774533533592148,0.0027240255293624932
2020-09-07,6478.8124,155581748.0,3123.64357135,6518.4479433386605,-39.63554333866068,-0.006117717398123872
2020-09-04,6618.5762,125358462.0,3124.48176949,6519.747728940236,98.82847105976452,0.014931983567668908
2020-09-03,6662.2515,142110335.0,3133.01898761,6532.986309009004,129.26519099099642,0.019402628524455495
2020-09-02,6717.5579,149562548.0,3137.91432937,6540.577467269552,176.98043273044823,0.02634594823967922
2020-09-01,6710.4599,125632490.0,3127.48609636,6524.406509032555,186.053390967445,0.02772587776993422
2020-08-31,6668.4331,156024385.0,3125.45431483,6521.255845421872,147.17725457812776,0.022070740213038616
2020-08-28,6691.2096,141949593.0,3104.99648718,6489.532093542663,201.67750645733759,0.030140664919140716
2020-08-27,6578.7912,129836198.0,3114.68245504,6504.552028520982,74.23917147901739,0.011284621934652279
2020-08-26,6525.8786,153734771.0,3116.20768577,6506.917188794343,18.961411205656987,0.002905572163977581
2020-08-25,6652.5478,147098130.0,3130.64222677,6529.300689379474,123.24711062052666,0.018526302151564644
2020-08-24,6688.9647,143020354.0,3135.87996295,6537.422795295401,151.5419047045998,0.02265550970908843
2020-08-21,6643.9444,142963493.0,3126.66902774,6523.1394887695715,120.80491123042884,0.018182709540800618
2020-08-20,6593.785,157646258.0,3132.02210392,6531.440451287694,62.34454871230628,0.009455047247113196
2020-08-19,6666.274,194309136.0,3133.77613278,6534.160406568166,132.1135934318345,0.019818206307126662
2020-08-18,6789.3979,189166175.0,3133.08256298,6533.084894709207,256.3130052907927,0.037751949298890364
2020-08-17,6744.5468,201407357.0,3113.23304127,6502.304436860886,242.24236313911388,0.035916773998679034
2020-08-14,6623.5633,156875988.0,3086.44472283,6460.764055252883,162.79924474711697,0.02457880107330098
2020-08-13,6552.6567,162060515.0,3102.56564566,6485.762611535216,66.89408846478364,0.010208697254776623
2020-08-12,6528.3999,177889045.0,3093.19928894,6471.238294404337,57.16160559566379,0.008755837030703923
2020-08-11,6600.8472,180845771.0,3100.93236847,6483.229904680315,117.61729531968558,0.01781851507177527
2020-08-10,6725.2956,175353227.0,3114.03320148,6503.545237418988,221.75036258101227,0.032972582287834645
2020-08-07,6688.8822,198128214.0,3099.09616306,6480.382519032988,208.49968096701195,0.031171079820633104
2020-08-06,6770.3016,205229842.0,3123.91777035,6518.873141027798,251.42845897220195,0.03713696579960366
2020-08-05,6772.8422,184843816.0,3115.79351643,6506.274940477322,266.5672595226779,0.03935825634955409
2020-08-04,6697.7071,209478936.0,3091.99210395,6469.366324528051,228.3407754719483,0.03409237998358398
2020-08-03,6739.8085,207266746.0,3076.70262909,6445.657086425146,294.1514135748539,0.0436438829938349
2020-07-31,6579.6696,179912941.0,3027.57201625,6369.470728905919,210.19887109408137,0.03194672132079115
2020-07-30,6511.436,177615561.0,3021.29941761,6359.743871964036,151.69212803596383,0.023296263379685194
2020-07-29,6530.2712,159221684.0,2995.89648604,6320.351796132798,209.91940386720216,0.03214558744010542
2020-07-28,6359.6637,138838144.0,2986.34565681,6305.541419297249,54.122280702750686,0.008510242562472396
2020-07-27,6298.7351,145542481.0,2983.29830362,6300.815918714205,-2.0808187142047245,-0.00033035501273973635
2020-07-24,6283.9831,219017777.0,2985.34178664,6303.984727710202,-20.00162771020132,-0.0031829537718205065
2020-07-23,6620.0859,207992462.0,3025.96904404,6366.985015685077,253.10088431492295,0.038232265885692354
2020-07-22,6620.6893,210101198.0,3015.52123144,6350.783695570677,269.9056044293229,0.040766994522658376
2020-07-21,6563.3239,193965949.0,3013.36369759,6347.438029075711,215.88587092428952,0.03289276504002637
2020-07-20,6526.8325,212413222.0,3012.42940162,6345.989225515474,180.84327448452677,0.027707662864724467
2020-07-17,6344.5912,196803909.0,2995.52723597,6319.779203685424,24.81199631457548,0.003910732075941391
2020-07-16,6319.9981,253315870.0,3023.70504884,6363.474260623039,-43.476160623039505,-0.006879141407184839
2020-07-15,6638.8384,256472830.0,3044.06745208,6395.05003880935,243.78836119065,0.0367215386942767
2020-07-14,6807.727,293868297.0,3038.89647214,6387.031451137411,420.695548862589,0.06179677135446075
2020-07-13,6899.5175,297305595.0,3016.32264551,6352.0264404771315,547.4910595228685,0.07935207926103072
2020-07-10,6676.4373,288736672.0,2946.88401832,6244.348645087726,432.08865491227334,0.06471844720421074
2020-07-09,6693.7452,317412271.0,2882.38686879,6144.333550444675,549.4116495553253,0.08207836317930436
2020-07-08,6535.4151,288847389.0,2833.81648852,6069.015940054878,466.39915994512194,0.07136488697483377
2020-07-07,6380.0276,325865425.0,2766.29667533,5964.313630639828,415.7139693601721,0.06515864748926353
2020-07-06,6299.8551,302376489.0,2701.88017896,5864.423604057762,435.43149594223814,0.06911770017412594
2020-07-03,6051.5099,226826818.0,2633.58444827,5758.518087016276,292.99181298372423,0.04841631556840455
2020-07-02,5975.2794,201181380.0,2610.85142335,5723.266209135392,252.01319086460808,0.0421759676818808
2020-07-01,5881.8875,142832982.0,2589.47972966,5690.125334187215,191.7621658127846,0.032602147833120675
2020-06-30,5864.4164,115350324.0,2570.6097674,5660.863869531838,203.55253046816233,0.03470976761953028
2020-06-29,5762.4378,117761151.0,2546.31947115,5623.197146334692,139.24065366530795,0.02416349789759257
2020-06-24,5789.0893,110241436.0,2532.9569134,5602.475959619023,186.6133403809763,0.03223535356087465
2020-06-23,5804.343000000001,125748127.0,2548.88538501,5627.176083689659,177.16691631034155,0.03052316451842035
2020-06-22,5784.0269,145392349.0,2545.04549925,5621.221610654749,162.80528934525046,0.028147394913611217
2020-06-19,5787.1482,141768098.0,2518.9628759,5580.775543473503,206.37265652649694,0.035660510046467614
2020-06-18,5734.403,158154366.0,2520.97492989,5583.895615782174,150.50738421782626,0.026246391161874435
2020-06-17,5735.4183,146837518.0,2516.12314976,5576.372008112296,159.04629188770468,0.02773054789878267
2020-06-16,5695.3007,133951703.0,2495.34561893,5544.152495660125,151.1482043398746,0.026539108697083303
2020-06-15,5590.6435,145359776.0,2477.95474788,5517.184643178803,73.45885682119751,0.013139606705596147
2020-06-12,5591.4871,129545465.0,2506.4542704,5561.378572102649,30.10852789735145,0.005384708461073164
2020-06-11,5589.1019,127515454.0,2510.87436908,5568.232775598979,20.8691244010206,0.003733895852036729
2020-06-10,5615.2417,108368097.0,2495.14693917,5543.844404912785,71.39729508721484,0.01271491039953184
2020-06-09,5610.3774,114870929.0,2490.95851369,5537.349454766301,73.02794523369903,0.013016583382376205
2020-06-08,5575.3036,119446190.0,2484.51487385,5527.357365919902,47.94623408009829,0.008599753039475428
2020-06-05,5585.4231,112253897.0,2473.46977201,5510.229835262815,75.19326473718502,0.013462411600866015
2020-06-04,5576.7535,120778465.0,2478.40172534,5517.877766724432,58.875733275567654,0.010557349051839507
2020-06-03,5572.3125,138345519.0,2475.60363037,5513.538788408581,58.77371159141876,0.010547454327340536
2020-06-02,5566.4438,139029103.0,2467.05687287,5500.285415717188,66.15838428281222,0.011885215527157971
2020-06-01,5569.48,141697582.0,2455.71600724,5482.6992470634705,86.7807529365291,0.015581482101835199
2020-05-29,5406.3403,105003250.0,2424.64531858,5434.518236125783,-28.177936125783162,-0.005212016736309249
2020-05-28,5361.1669999999995,102524251.0,2428.55968902,5440.588211820483,-79.42121182048322,-0.01481416486755276
2020-05-27,5369.4992,103960371.0,2432.78072271,5447.133727197104,-77.63452719710403,-0.0144584297911999
2020-05-26,5420.2126,90969008.0,2431.69407745,5445.448677093118,-25.236077093118183,-0.004655920155810528
2020-05-25,5316.6036,84385681.0,2425.26737768,5435.482857046451,-118.87925704645022,-0.022360000103534183
2020-05-22,5328.2268,106415711.0,2428.01828873,5439.748667722199,-111.5218677221983,-0.020930390523578743
2020-05-21,5426.1745,114559108.0,2445.5368118,5466.914468933886,-40.7399689338863,-0.007508046218175678
2020-05-20,5489.7024,123491264.0,2451.04008806,5475.448345236973,14.254054763026943,0.0025965077383843143
2020-05-19,5547.8759,112008860.0,2455.43897618,5482.269657726781,65.60624227321932,0.011825470406289968
2020-05-18,5478.8218,133654664.0,2444.85790091,5465.861688502311,12.960111497688558,0.002365492430815793
2020-05-15,5507.9336,112651511.0,2440.01234351,5458.347730358565,49.58586964143524,0.009002626618707828
2020-05-14,5487.107,119197701.0,2444.73037119,5465.663929421351,21.443070578648985,0.003907900935529229
2020-05-13,5536.2802,107895822.0,2444.21720312,5464.868164748604,71.41203525139645,0.01289891997363075
2020-05-12,5512.464,115943677.0,2437.25996777,5454.079648402458,58.38435159754226,0.010591334763826532
2020-05-11,5496.191999999999,129851985.0,2427.93781862,5439.623883515047,56.56811648495204,0.010292238059542325
2020-05-08,5507.6965,136318622.0,2413.51323271,5417.255820189947,90.44067981005264,0.016420781321202546
2020-05-07,5445.7519,140146354.0,2406.68957831,5406.6744465075335,39.0774534924667,0.007175768233669753
2020-05-06,5451.3159,141679050.0,2388.08890433,5377.830564536146,73.48533546385352,0.01348029298097612
2020-04-30,5353.8595,133036686.0,2355.2941012,5326.975986267978,26.88351373202113,0.005021333438432803
2020-04-29,5226.8116,105926849.0,2380.75645063,5366.460200789603,-139.64860078960282,-0.026717741421864685
2020-04-28,5227.846,140824910.0,2389.5126887,5380.038412938045,-152.1924129380459,-0.029111877614230775
2020-04-27,5265.7248,117132427.0,2404.43817227,5403.183213331937,-137.45841333193675,-0.026104367119971168
2020-04-24,5273.5474,131383367.0,2407.97133003,5408.662046277738,-135.11464627773785,-0.025621206377653465
2020-04-23,5357.7904,144618302.0,2427.84847235,5439.485335133992,-81.69493513399175,-0.015247878142823905
2020-04-22,5387.6233,123597006.0,2430.40420094,5443.4484782910695,-55.82517829106928,-0.010361744907270943
2020-04-21,5343.8806,130744426.0,2420.55827789,5428.180502374771,-84.29990237477068,-0.015775034789282282
2020-04-20,5381.7857,120642182.0,2418.10828899,5424.381328713709,-42.59562871370872,-0.007914776077707575
2020-04-17,5318.4547,136969833.0,2405.11162179,5404.227524870834,-85.77282487083357,-0.016127395965379487
2020-04-16,5316.9707,120742193.0,2409.36927297,5410.829822628609,-93.85912262860893,-0.01765274400112999
2020-04-15,5268.7497,122477400.0,2402.44430403,5400.091341486707,-131.34164148670698,-0.02492842684986667
2020-04-14,5288.593000000001,110188244.0,2400.35780531,5396.855828468317,-108.262828468316,-0.020471007783793533
2020-04-13,5169.1757,98180993.0,2392.78991085,5385.120369053735,-215.9446690537352,-0.0417754554277842
2020-04-10,5208.5102,123816388.0,2393.36310211,5386.00921109614,-177.49901109613984,-0.034078652873933094
2020-04-09,5322.4614,125098462.0,2413.59519718,5417.382921686434,-94.92152168643406,-0.01783413998764445
2020-04-08,5271.7961,137786254.0,2404.41756287,5403.1512545383075,-131.35515453830794,-0.024916584793237346
2020-04-07,5267.073,145109452.0,2403.98098095,5402.474251254186,-135.4012512541858,-0.02570711498667017
2020-04-03,5107.0393,109478978.0,2385.14762245,5373.269547688988,-266.2302476889872,-0.05213005658464136
2020-04-02,5147.2019,113351078.0,2399.36008655,5395.308675812181,-248.10677581218079,-0.04820226224508131
2020-04-01,5019.2187,112154111.0,2393.00839112,5385.4591642569485,-366.24046425694814,-0.07296762427525784
2020-03-31,5041.4534,111605612.0,2398.765645,5394.386881154335,-352.9334811543349,-0.07000629642918745
2020-03-30,5027.4856,123981316.0,2404.77732339,5403.709131633945,-376.22353163394473,-0.07483333848513554
2020-03-27,5137.3371,117045073.0,2417.140591,5422.8807289699835,-285.54362896998373,-0.05558203080930464
2020-03-26,5166.1091,125652450.0,2432.51448643,5446.720877219459,-280.6117772194593,-0.05431781864991186
2020-03-25,5217.4237,146881070.0,2436.89930639,5453.520374352091,-236.0966743520903,-0.045251581609538495
2020-03-24,5096.0408,140787705.0,2431.04928713,5444.448807093441,-348.4080070934415,-0.06836837081316961
2020-03-23,4998.9095,138684745.0,2433.74923987,5448.635597219682,-449.72609721968183,-0.08996484077570956
2020-03-20,5219.2809,127513289.0,2463.89690009,5495.385277044948,-276.1043770449487,-0.05290084636850044
2020-03-19,5157.8235,154593702.0,2473.89827202,5510.894306008686,-353.0708060086854,-0.06845344863171168
2020-03-18,5119.4716,164286604.0,2470.68161555,5505.906268496554,-386.43466849655397,-0.07548331130434516
2020-03-17,5212.0619,159137878.0,2490.98612649,5537.392273663346,-325.3303736633461,-0.062418747111070594
2020-03-16,5200.1142,186849952.0,2491.35788476,5537.96875555176,-337.8545555517603,-0.0649706030594021
2020-03-13,5457.2006,195266659.0,2534.39657195,5604.708423955529,-147.5078239555287,-0.027029943512710288
2020-03-12,5493.8838,158753157.0,2559.58103488,5643.76172261808,-149.87792261808045,-0.027280868703135012
2020-03-11,5589.5311,187750912.0,2574.5455496,5666.967048231919,-77.4359482319187,-0.013853746735914699
2020-03-10,5675.1113,208402877.0,2570.01523376,5659.941932070937,15.1693679290629,0.0026729639521013275
2020-03-09,5525.8167,218538089.0,2557.80364697,5641.0055446888,-115.18884468879969,-0.020845578299547952
2020-03-06,5763.8602,185297147.0,2574.84588236,5667.432771285336,96.42742871466453,0.01672966126323892
2020-03-05,5801.1199,217232221.0,2585.40790549,5683.811196543924,117.30870345607582,0.020221733988996817
2020-03-04,5716.5112,185133098.0,2568.14301032,5657.038693619175,59.4725063808246,0.010403636816249848
2020-03-03,5710.0235,226325494.0,2559.5331324,5643.687440714062,66.33605928593806,0.011617475704949035
2020-03-02,5656.4193,199511612.0,2533.13920283,5602.758634043037,53.660665956962475,0.009486684616354817
2020-02-28,5451.2897,224306709.0,2513.83815496,5572.828689177331,-121.53898917733113,-0.022295455913365077
2020-02-27,5753.7277,204694875.0,2575.02394994,5667.708898928129,86.01880107187117,0.014950099406315519
2020-02-26,5743.3929,266375080.0,2577.9559115,5672.255462846846,71.13743715315377,0.012385960423002537
2020-02-25,5897.7219,267366678.0,2568.02421812,5656.854483724436,240.8674162755633,0.0408407551864328
