,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,-0.10270590521984885,0.30310881054141187,0.4147220085277658,0.5575301801796282,0.6521534685005209,0.7093511870361056,0.7964158083828896,0.8498258850832908,0.8993055335386341,0.9511585968043285,1.0,0.959644738907585,0.9061591733688226,0.8646804849720418,0.8233789573877768,0.7916027916637502,0.7689883785428534,0.7510439256100161,0.7289922866677754,0.7075501840042548,0.6941508454821897,0.6802609249357614,0.6800683080178422,0.6623011127393941,0.6552966584254435,0.6457734959950034,0.6326228016172376,0.6188694126030075,0.6077839036944169,0.6060927614515005
11,-0.12020642431236032,0.2913062359728648,0.41013182066004633,0.5342733260846406,0.6214974793370134,0.6705836677562992,0.7526144517891921,0.8005630793744201,0.8546501115027167,0.9131023733061565,0.959644738907585,1.0,0.9591177972121097,0.91955801887056,0.8844070916596591,0.857621137884836,0.832087688227453,0.8096026498929363,0.786835023382885,0.7671861143539345,0.754552258085114,0.7388152348372953,0.7401335182906973,0.7211822628944785,0.7095775948816277,0.7000550071118354,0.6889315317717674,0.6783180954260347,0.6729445344801358,0.6681454598450993
12,-0.13385157848108778,0.30021553569977477,0.3983707036342722,0.5088317176423776,0.5889546848406914,0.6349951928769564,0.7105470809680695,0.7533291912344046,0.8045747994022968,0.8620359693433673,0.9061591733688226,0.9591177972121097,1.0,0.9655565902137311,0.9230823666995406,0.8918407364071479,0.8608740513048931,0.8300206031534809,0.7986572225451577,0.7801447159427144,0.7648319604714717,0.7513907354562335,0.7518163265850454,0.7328358473616331,0.7191183436706903,0.7084378532460743,0.6962092756615543,0.6859691818406044,0.6831960249407016,0.677212536892168
13,-0.15110822894301276,0.2717222289720912,0.38002572588997763,0.4822725308279211,0.5604439224657773,0.6044766690156811,0.6866003581989659,0.7254565003632104,0.773029403128622,0.827446069270052,0.8646804849720418,0.91955801887056,0.9655565902137311,1.0,0.9631095748636812,0.9269852946429642,0.8962296572817642,0.8645892750808722,0.8327836618109808,0.811355378736482,0.7943970101618204,0.7766480754831043,0.7770166970547929,0.7581497231293923,0.7421754755801193,0.7312100414960976,0.7214734059106119,0.7132033926568202,0.7120869263746838,0.706069958758647
14,-0.1597693538401746,0.2605279886390497,0.36291573500798796,0.4620039111438047,0.5437977995717541,0.5913302485656914,0.6700173165139504,0.7021131674631468,0.742291607702828,0.7885729936727611,0.8233789573877768,0.8844070916596591,0.9230823666995406,0.9631095748636812,1.0,0.9705502827171574,0.9403206867278976,0.9083835007175438,0.876161743542616,0.8512728682126213,0.833077301265482,0.8168289965182498,0.8116893642147912,0.7915570857981802,0.7674044582292666,0.756141822291756,0.7462250156113212,0.7395841070666512,0.7383499414357735,0.7312422963311196
15,-0.16881282770056927,0.24767493399369228,0.3492540506291218,0.4520670441127725,0.5299766031312403,0.5747824256786778,0.6480473860491986,0.6748281715846223,0.7118451127645271,0.758104161691911,0.7916027916637502,0.857621137884836,0.8918407364071479,0.9269852946429642,0.9705502827171574,1.0,0.9718672979507819,0.9445653834064041,0.9172668408711048,0.8934336695019366,0.8727799160171525,0.8554433685822476,0.8444254628783364,0.8209767591722547,0.7950816534848768,0.7832788055784746,0.7742135662996705,0.7674728855884883,0.7628667700945779,0.756470519205156
16,-0.17723804051765987,0.2302833162968365,0.3308268494507594,0.4342751961336742,0.5097113721224731,0.5555696760299982,0.6296051167737667,0.6547614628384908,0.6866677681073996,0.7358610567314388,0.7689883785428534,0.832087688227453,0.8608740513048931,0.8962296572817642,0.9403206867278976,0.9718672979507819,1.0,0.9748533928141008,0.9426051601074017,0.9125770600563186,0.893959145007039,0.8759916183662698,0.8636815502675105,0.8407076478620965,0.814122360478853,0.8018489883106887,0.7946565692197012,0.7875474682189858,0.7826515371819065,0.7801375879274479
17,-0.17115960149808668,0.21308898833137868,0.31382489290173826,0.4223832497886763,0.49643414367128674,0.5382279983218755,0.6086974198017827,0.6358734451138118,0.6702636618359573,0.717241985635333,0.7510439256100161,0.8096026498929363,0.8300206031534809,0.8645892750808722,0.9083835007175438,0.9445653834064041,0.9748533928141008,1.0,0.9738091448709753,0.9412332619788103,0.9163318798058409,0.8993146876796628,0.8852273511553345,0.8660313102101107,0.8384942863072182,0.8238660488781997,0.8163241352393746,0.808005492590003,0.7984293652785674,0.7943327114164586
18,-0.17515813929562535,0.20095823753880387,0.3112169977157974,0.4185232548221824,0.4967179725581129,0.5338216305730102,0.6036560824314867,0.6242786433253384,0.6509703839654204,0.6946153310759481,0.7289922866677754,0.786835023382885,0.7986572225451577,0.8327836618109808,0.876161743542616,0.9172668408711048,0.9426051601074017,0.9738091448709753,1.0,0.9772949803273071,0.9494242631779184,0.9234041078885059,0.9053446603645926,0.8888879394539553,0.8627050898912662,0.8484898075200065,0.8340683080305348,0.8216166900841306,0.811260306367219,0.8055438938991487
19,-0.19665825882658555,0.20362694522165006,0.31821279312483003,0.42278566003177576,0.49573035925542563,0.5271223220737706,0.5928399632216143,0.6077503479788561,0.6329651134698562,0.670937980785305,0.7075501840042548,0.7671861143539345,0.7801447159427144,0.811355378736482,0.8512728682126213,0.8934336695019366,0.9125770600563186,0.9412332619788103,0.9772949803273071,1.0,0.9772571955031877,0.9479750769603755,0.9247759054012153,0.9056083220042739,0.8829372398556024,0.8701307336216534,0.8561605803507608,0.836946859575401,0.8279162511523891,0.8196057109127545
20,-0.1971387432407752,0.19691983012795872,0.31018172209021355,0.4089702123524557,0.48741168607826496,0.5158051916190132,0.5778939167120983,0.5975346406722056,0.6241590403105046,0.6615240566193147,0.6941508454821897,0.754552258085114,0.7648319604714717,0.7943970101618204,0.833077301265482,0.8727799160171525,0.893959145007039,0.9163318798058409,0.9494242631779184,0.9772571955031877,1.0,0.9783580169898266,0.9551845224657892,0.933264149649346,0.9073807215499176,0.8935305689779254,0.8785367256313197,0.8616912572410048,0.8513043618546341,0.8445606524405934
21,-0.2064820476805909,0.19801314951086346,0.2992255825423423,0.38898019215617674,0.4662593849410038,0.49430172966018615,0.5577183774427237,0.5767577482592326,0.6090746858982861,0.6448509486311323,0.6802609249357614,0.7388152348372953,0.7513907354562335,0.7766480754831043,0.8168289965182498,0.8554433685822476,0.8759916183662698,0.8993146876796628,0.9234041078885059,0.9479750769603755,0.9783580169898266,1.0,0.9815129838845984,0.9609554761236528,0.9359630927622341,0.9209668711608455,0.905435925364065,0.8906331449085079,0.8806042651662955,0.8741395216330391
22,-0.21528891324794402,0.18947755057174906,0.2902655756379368,0.3822177235475319,0.46191772316024987,0.4838944688344077,0.5503810435779025,0.569083637777235,0.6068622732926192,0.6460571755559555,0.6800683080178422,0.7401335182906973,0.7518163265850454,0.7770166970547929,0.8116893642147912,0.8444254628783364,0.8636815502675105,0.8852273511553345,0.9053446603645926,0.9247759054012153,0.9551845224657892,0.9815129838845984,1.0,0.9832170096371466,0.9602969966078411,0.9452878903926243,0.9264590259457007,0.9102123432024508,0.8996079068021577,0.8893863634598361
23,-0.2168841714250302,0.17443477786952288,0.28485510901076544,0.3724541792553589,0.4641964752264871,0.47907739781126574,0.5439197143259762,0.5624403649020983,0.5956276423694417,0.6289684205657317,0.6623011127393941,0.7211822628944785,0.7328358473616331,0.7581497231293923,0.7915570857981802,0.8209767591722547,0.8407076478620965,0.8660313102101107,0.8888879394539553,0.9056083220042739,0.933264149649346,0.9609554761236528,0.9832170096371466,1.0,0.9823357720391945,0.9663111962608277,0.9478918533256994,0.9316118352019475,0.9207384657610982,0.9096450302847621
24,-0.22431072841846936,0.16383898108606038,0.2697080772299599,0.35343114370312845,0.44031401268672987,0.45977273173738453,0.5282292111335735,0.5547355573646929,0.5901958630408426,0.6222516221896714,0.6552966584254435,0.7095775948816277,0.7191183436706903,0.7421754755801193,0.7674044582292666,0.7950816534848768,0.814122360478853,0.8384942863072182,0.8627050898912662,0.8829372398556024,0.9073807215499176,0.9359630927622341,0.9602969966078411,0.9823357720391945,1.0,0.9873212791362571,0.9700276534756819,0.9497891794032096,0.937465001867365,0.923254353743974
25,-0.23286850033826084,0.1510472455453047,0.26053521780641714,0.34187919859024357,0.42624026966249573,0.44458164200448347,0.514431114148838,0.5430222646250055,0.5781421124995579,0.6130390172205435,0.6457734959950034,0.7000550071118354,0.7084378532460743,0.7312100414960976,0.756141822291756,0.7832788055784746,0.8018489883106887,0.8238660488781997,0.8484898075200065,0.8701307336216534,0.8935305689779254,0.9209668711608455,0.9452878903926243,0.9663111962608277,0.9873212791362571,1.0,0.9863914324088294,0.9650890617545489,0.9521543837208728,0.9385217445751817
26,-0.23235730035376453,0.14404045532257723,0.250845756542287,0.33112910553363095,0.41215298959678337,0.4254838641573779,0.4995622529934126,0.5286459405776388,0.562114697463176,0.5937346735909131,0.6326228016172376,0.6889315317717674,0.6962092756615543,0.7214734059106119,0.7462250156113212,0.7742135662996705,0.7946565692197012,0.8163241352393746,0.8340683080305348,0.8561605803507608,0.8785367256313197,0.905435925364065,0.9264590259457007,0.9478918533256994,0.9700276534756819,0.9863914324088294,1.0,0.9847135168502762,0.9716562032575721,0.954794592624939
27,-0.23667394014099338,0.13933947700990587,0.24345145450668282,0.31772193012349487,0.4017365169854216,0.4106254182917221,0.48346952915462854,0.5141418972987116,0.5510468353849494,0.5839275524606731,0.6188694126030075,0.6783180954260347,0.6859691818406044,0.7132033926568202,0.7395841070666512,0.7674728855884883,0.7875474682189858,0.808005492590003,0.8216166900841306,0.836946859575401,0.8616912572410048,0.8906331449085079,0.9102123432024508,0.9316118352019475,0.9497891794032096,0.9650890617545489,0.9847135168502762,1.0,0.9887035042560373,0.9720989806054059
28,-0.23599026333443188,0.13650991536614623,0.23705342555234443,0.31146398321685526,0.3866479234127055,0.40097336111900533,0.47226282633945427,0.5002452979492458,0.5368428913543822,0.5744859094918188,0.6077839036944169,0.6729445344801358,0.6831960249407016,0.7120869263746838,0.7383499414357735,0.7628667700945779,0.7826515371819065,0.7984293652785674,0.811260306367219,0.8279162511523891,0.8513043618546341,0.8806042651662955,0.8996079068021577,0.9207384657610982,0.937465001867365,0.9521543837208728,0.9716562032575721,0.9887035042560373,1.0,0.9869443162854249
29,-0.2289818619255012,0.13274409155188993,0.22891982439239386,0.29947380220134284,0.37685581339706764,0.39216915256033413,0.4673147730641979,0.4901279246439576,0.5287166513954762,0.5718054727770353,0.6060927614515005,0.6681454598450993,0.677212536892168,0.706069958758647,0.7312422963311196,0.756470519205156,0.7801375879274479,0.7943327114164586,0.8055438938991487,0.8196057109127545,0.8445606524405934,0.8741395216330391,0.8893863634598361,0.9096450302847621,0.923254353743974,0.9385217445751817,0.954794592624939,0.9720989806054059,0.9869443162854249,1.0
