日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2020-04-24,'000852,中证1000,5675.5096,5784.1147,5654.2167,5782.2882,5789.4817,-113.9721,-1.9686,181572077,1.69234196142e+11
2020-04-23,'000852,中证1000,5789.4817,5846.3812,5789.1018,5841.4025,5826.5596,-37.0779,-0.6364,187886350,1.83378206089e+11
2020-04-22,'000852,中证1000,5826.5596,5826.5825,5710.8116,5721.5262,5773.0079,53.5517,0.9276,168439605,1.63030609782e+11
2020-04-21,'000852,中证1000,5773.0079,5780.8581,5711.166,5780.8581,5803.4021,-30.3942,-0.5237,175001519,1.74277551264e+11
2020-04-20,'000852,中证1000,5803.4021,5803.4022,5714.317,5722.7343,5710.0533,93.3488,1.6348,163679968,1.66394712722e+11
2020-04-17,'000852,中证1000,5710.0533,5764.792,5702.0133,5735.9013,5700.9604,9.0929,0.1595,185552049,1.88354568942e+11
2020-04-16,'000852,中证1000,5700.9604,5711.7164,5617.0537,5626.8448,5657.9482,43.0122,0.7602,156294197,1.56510143338e+11
2020-04-15,'000852,中证1000,5657.9482,5720.4227,5655.2217,5689.7349,5692.0009,-34.0527,-0.5983,164401927,1.63166374511e+11
2020-04-14,'000852,中证1000,5692.0009,5692.0009,5599.908,5605.9055,5578.856,113.1449,2.0281,142344159,1.41850181136e+11
2020-04-13,'000852,中证1000,5578.856,5613.4121,5542.5724,5590.3193,5637.5316,-58.6756,-1.0408,139328572,1.31715042982e+11
2020-04-10,'000852,中证1000,5637.5316,5787.5438,5619.7035,5787.5438,5789.2646,-151.733,-2.6209,191472398,1.82471017554e+11
2020-04-09,'000852,中证1000,5789.2646,5802.6505,5740.0305,5750.8866,5718.1282,71.1364,1.2441,182524761,1.71622575709e+11
2020-04-08,'000852,中证1000,5718.1282,5739.3005,5661.9543,5673.3431,5695.1689,22.9593,0.4031,183301367,1.76221119095e+11
2020-04-07,'000852,中证1000,5695.1689,5697.7599,5599.8157,5605.2711,5507.1187,188.0502,3.4147,178924142,1.76686381426e+11
2020-04-03,'000852,中证1000,5507.1187,5558.379,5482.0559,5525.7749,5538.604,-31.4853,-0.5685,140577689,1.42765023766e+11
2020-04-02,'000852,中证1000,5538.604,5538.604,5367.5651,5376.6593,5403.303,135.301,2.504,145938759,1.45762147824e+11
2020-04-01,'000852,中证1000,5403.303,5491.4688,5391.5446,5413.5463,5427.1324,-23.8294,-0.4391,147263582,1.41779249943e+11
2020-03-31,'000852,中证1000,5427.1324,5479.0211,5414.3061,5465.3722,5415.4107,11.7217,0.2165,141809524,1.34577123555e+11
2020-03-30,'000852,中证1000,5415.4107,5472.148,5362.7971,5472.148,5553.6122,-138.2015,-2.4885,159550463,1.52032095018e+11
2020-03-27,'000852,中证1000,5553.6122,5665.6227,5550.5353,5659.5895,5595.4333,-41.8211,-0.7474,154391842,1.48738322872e+11
2020-03-26,'000852,中证1000,5595.4333,5666.1258,5582.9295,5606.6345,5646.6252,-51.1919,-0.9066,165999234,1.56197376317e+11
2020-03-25,'000852,中证1000,5646.6252,5652.4337,5589.9557,5632.408,5517.2552,129.37,2.3448,182114811,1.7382628107e+11
2020-03-24,'000852,中证1000,5517.2552,5535.933,5344.4175,5522.1784,5416.5708,100.6844,1.8588,175452306,1.70351799546e+11
2020-03-23,'000852,中证1000,5416.5708,5575.5314,5398.9506,5514.9258,5670.471,-253.9002,-4.4776,170338393,1.64487504594e+11
2020-03-20,'000852,中证1000,5670.471,5688.9471,5574.6173,5676.9674,5617.1948,53.2762,0.9484,172744000,1.74169396391e+11
2020-03-19,'000852,中证1000,5617.1948,5641.0383,5453.0388,5552.5087,5556.1082,61.0866,1.0994,190815761,1.88376962928e+11
2020-03-18,'000852,中证1000,5556.1082,5804.3007,5556.1082,5702.1729,5642.9188,-86.8106,-1.5384,205114829,2.08457587163e+11
2020-03-17,'000852,中证1000,5642.9188,5756.2011,5436.5998,5707.4161,5657.7747,-14.8559,-0.2626,207157724,1.96893927135e+11
2020-03-16,'000852,中证1000,5657.7747,6007.2598,5638.3877,5999.5444,5945.4645,-287.6898,-4.8388,246604652,2.42635524305e+11
2020-03-13,'000852,中证1000,5945.4645,5999.7687,5681.5876,5681.5876,5999.6395,-54.175,-0.903,251191641,2.4288591282e+11
2020-03-12,'000852,中证1000,5999.6395,6071.6244,5938.9256,6026.0591,6122.9093,-123.2698,-2.0133,219646037,2.13040444575e+11
2020-03-11,'000852,中证1000,6122.9093,6268.939,6122.9093,6219.9277,6206.408,-83.4987,-1.3454,264576806,2.63523061378e+11
2020-03-10,'000852,中证1000,6206.408,6206.408,5902.3874,5965.3638,6049.6211,156.7869,2.5917,285396200,2.8169717989e+11
2020-03-09,'000852,中证1000,6049.6211,6239.2541,6049.6211,6198.1974,6296.7385,-247.1174,-3.9245,287184490,2.82561225684e+11
2020-03-06,'000852,中证1000,6296.7385,6344.0774,6225.7049,6236.2564,6315.8349,-19.0964,-0.3024,266263128,2.54972181157e+11
2020-03-05,'000852,中证1000,6315.8349,6327.5363,6248.9768,6312.4329,6226.533,89.3019,1.4342,296079776,2.91549028794e+11
2020-03-04,'000852,中证1000,6226.533,6231.64,6101.0522,6146.7657,6195.8915,30.6415,0.4945,254454054,2.55394345474e+11
2020-03-03,'000852,中证1000,6195.8915,6322.2748,6132.7096,6225.9628,6113.4111,82.4804,1.3492,294093196,3.07524313165e+11
2020-03-02,'000852,中证1000,6113.4111,6143.7279,5931.04,5946.8329,5870.9664,242.4447,4.1296,245865457,2.5345982941e+11
2020-02-28,'000852,中证1000,5870.9664,6091.6936,5870.9092,5999.2136,6232.089,-361.1226,-5.7946,284615928,2.87562561996e+11
2020-02-27,'000852,中证1000,6232.089,6321.116,6135.9539,6254.3937,6221.835,10.254,0.1648,268029216,2.8237052185e+11
2020-02-26,'000852,中证1000,6221.835,6388.0632,6200.2552,6315.331,6407.1434,-185.3084,-2.8922,327093035,3.48120245542e+11
2020-02-25,'000852,中证1000,6407.1434,6420.3462,6096.1462,6233.5245,6380.4145,26.7289,0.4189,348239766,3.95393684965e+11
2020-02-24,'000852,中证1000,6380.4145,6399.2959,6236.0866,6254.3208,6243.4783,136.9362,2.1933,298299514,3.43773410543e+11
2020-02-21,'000852,中证1000,6243.4783,6278.4817,6136.0843,6141.7923,6134.388,109.0903,1.7783,277767258,3.10673738092e+11
2020-02-20,'000852,中证1000,6134.388,6135.3506,5979.0539,6032.3978,6018.0505,116.3375,1.9331,248953942,2.71785954512e+11
2020-02-19,'000852,中证1000,6018.0505,6113.8677,6018.0505,6058.6942,6072.1933,-54.1428,-0.8917,259320330,2.89044889829e+11
2020-02-18,'000852,中证1000,6072.1933,6072.1933,5940.6211,5948.6491,5936.4827,135.7106,2.286,254099391,2.75800965332e+11
2020-02-17,'000852,中证1000,5936.4827,5936.4827,5766.5457,5766.5457,5727.8291,208.6536,3.6428,228914794,2.42894906805e+11
2020-02-14,'000852,中证1000,5727.8291,5783.6377,5677.7851,5696.1042,5707.5326,20.2965,0.3556,199679955,2.13876159031e+11
2020-02-13,'000852,中证1000,5707.5326,5782.5655,5690.0052,5758.9153,5754.2577,-46.7251,-0.812,221916197,2.34650257291e+11
2020-02-12,'000852,中证1000,5754.2577,5754.2577,5602.3037,5605.9308,5623.2586,130.9991,2.3296,202279086,2.1222081103e+11
2020-02-11,'000852,中证1000,5623.2586,5666.7273,5590.8892,5656.5222,5661.5621,-38.3035,-0.6766,188157880,1.90484765963e+11
2020-02-10,'000852,中证1000,5661.5621,5662.422,5567.0504,5586.9484,5583.5955,77.9666,1.3964,218068133,2.2593464591e+11
2020-02-07,'000852,中证1000,5583.5955,5588.7663,5472.8651,5535.1292,5515.6411,67.9544,1.232,226928728,2.34210907572e+11
2020-02-06,'000852,中证1000,5515.6411,5538.9364,5326.2112,5353.1888,5348.3408,167.3003,3.1281,218481717,2.21846850782e+11
2020-02-05,'000852,中证1000,5348.3408,5414.764,5242.3292,5242.3292,5212.1,136.2408,2.6139,207940041,2.11215505958e+11
2020-02-04,'000852,中证1000,5212.1,5234.2523,4923.1872,4923.1872,5200.1624,11.9376,0.2296,238201147,2.17391387299e+11
2020-02-03,'000852,中证1000,5200.1624,5227.0713,5179.2568,5180.5868,5699.0083,-498.8459,-8.7532,84416544,82967244445.8
2020-01-23,'000852,中证1000,5699.0083,5897.8997,5643.8412,5852.2033,5919.587,-220.5787,-3.7263,184762621,1.99558188298e+11
2020-01-22,'000852,中证1000,5919.587,5942.1077,5784.6801,5867.2178,5901.8587,17.7283,0.3004,162728303,1.80180672739e+11
2020-01-21,'000852,中证1000,5901.8587,5951.9985,5901.0014,5951.9985,5954.8668,-53.0081,-0.8902,156332321,1.72604389451e+11
2020-01-20,'000852,中证1000,5954.8668,5954.891,5862.1437,5880.1327,5879.4121,75.4547,1.2834,148360279,1.67625390987e+11
2020-01-17,'000852,中证1000,5879.4121,5927.5366,5869.1739,5913.7922,5902.1318,-22.7197,-0.3849,142819686,1.5711156503e+11
2020-01-16,'000852,中证1000,5902.1318,5934.173,5892.7303,5917.2317,5913.518,-11.3862,-0.1925,147953859,1.6277857369e+11
2020-01-15,'000852,中证1000,5913.518,5920.0849,5859.1131,5903.7635,5914.1131,-0.5951,-0.0101,160084737,1.65877789555e+11
2020-01-14,'000852,中证1000,5914.1131,5948.0429,5911.693,5939.9026,5926.7222,-12.6091,-0.2127,176822328,1.84340199175e+11
2020-01-13,'000852,中证1000,5926.7222,5926.7222,5822.4232,5844.9636,5851.8928,74.8294,1.2787,160728794,1.7236297486e+11
2020-01-10,'000852,中证1000,5851.8928,5885.3312,5824.6524,5879.2137,5864.1821,-12.2893,-0.2096,169185946,1.73850556719e+11
2020-01-09,'000852,中证1000,5864.1821,5864.1821,5815.7396,5815.7396,5772.4742,91.7079,1.5887,186388460,1.87336849364e+11
2020-01-08,'000852,中证1000,5772.4742,5858.8716,5759.3335,5827.3803,5852.3609,-79.8867,-1.365,218974060,2.13888094699e+11
2020-01-07,'000852,中证1000,5852.3609,5852.3609,5772.6649,5772.6649,5764.7334,87.6275,1.5201,203440347,2.0153725468e+11
2020-01-06,'000852,中证1000,5764.7334,5803.8619,5670.343,5686.1612,5706.0438,58.6896,1.0286,208487509,2.03211064767e+11
2020-01-03,'000852,中证1000,5706.0438,5717.5054,5667.7417,5685.0849,5676.5579,29.4859,0.5194,179006818,1.78295040891e+11
2020-01-02,'000852,中证1000,5676.5579,5682.6426,5586.1399,5603.9331,5567.033,109.5249,1.9674,178712563,1.76874948019e+11
2019-12-31,'000852,中证1000,5567.033,5567.8597,5520.0116,5524.4312,5529.9961,37.0369,0.6697,132870124,1.3246386003e+11
2019-12-30,'000852,中证1000,5529.9961,5529.9961,5413.8686,5478.0044,5498.9254,31.0707,0.565,143411820,1.40313125055e+11
2019-12-27,'000852,中证1000,5498.9254,5576.2589,5494.9696,5548.3466,5543.6643,-44.7389,-0.807,155515738,1.55240019886e+11
2019-12-26,'000852,中证1000,5543.6643,5543.6989,5497.9047,5503.2951,5504.4168,39.2475,0.713,124445644,1.28982590237e+11
2019-12-25,'000852,中证1000,5504.4168,5517.1959,5461.3824,5467.7516,5471.7354,32.6814,0.5973,124681635,1.30934367626e+11
2019-12-24,'000852,中证1000,5471.7354,5471.7354,5386.9678,5388.2094,5377.0867,94.6487,1.7602,112811727,1.12384442202e+11
2019-12-23,'000852,中证1000,5377.0867,5485.7843,5375.0248,5478.5673,5501.1575,-124.0708,-2.2554,132183579,1.27150120515e+11
2019-12-20,'000852,中证1000,5501.1575,5580.3389,5501.1575,5571.6315,5568.113,-66.9555,-1.2025,149777345,1.4194991548e+11
2019-12-19,'000852,中证1000,5568.113,5579.8166,5534.5092,5544.6639,5543.787,24.326,0.4388,154136495,1.48945729038e+11
2019-12-18,'000852,中证1000,5543.787,5575.6487,5529.8236,5546.2769,5545.6182,-1.8312,-0.033,165702453,1.64407452931e+11
2019-12-17,'000852,中证1000,5545.6182,5555.2506,5475.4275,5479.8957,5476.9884,68.6298,1.2531,177542421,1.75006040758e+11
2019-12-16,'000852,中证1000,5476.9884,5476.9884,5387.5458,5391.4713,5375.9765,101.0119,1.8789,146872459,1.50423034322e+11
2019-12-13,'000852,中证1000,5375.9765,5379.2914,5327.115,5334.5783,5304.4232,71.5533,1.3489,122084849,1.23138289404e+11
2019-12-12,'000852,中证1000,5304.4232,5334.2618,5292.4674,5302.721,5304.8817,-0.4585,-0.0086,119402444,1.1550939524e+11
2019-12-11,'000852,中证1000,5304.8817,5333.3201,5291.2494,5323.8624,5326.3609,-21.4792,-0.4033,121161809,1.13801506936e+11
2019-12-10,'000852,中证1000,5326.3609,5326.3609,5272.2023,5286.0412,5294.2815,32.0794,0.6059,118208313,1.11390094401e+11
2019-12-09,'000852,中证1000,5294.2815,5302.2889,5269.1838,5286.2025,5275.5098,18.7717,0.3558,112320679,1.09703719692e+11
2019-12-06,'000852,中证1000,5275.5098,5275.5098,5226.2573,5241.0909,5238.1302,37.3796,0.7136,100390620,99234950820.6
2019-12-05,'000852,中证1000,5238.1302,5246.0271,5187.9077,5190.0827,5179.6944,58.4358,1.1282,99451044,1.00036170146e+11
2019-12-04,'000852,中证1000,5179.6944,5188.3604,5140.3875,5148.4083,5171.3562,8.3382,0.1612,87626418,85034984553.5
2019-12-03,'000852,中证1000,5171.3562,5171.3562,5097.08,5119.748,5137.7835,33.5727,0.6534,85738551,82771877620.7
2019-12-02,'000852,中证1000,5137.7835,5156.8724,5124.5541,5131.8924,5126.6146,11.1689,0.2179,81777519,78466522887.1
2019-11-29,'000852,中证1000,5126.6146,5137.2876,5082.7679,5130.2809,5131.1284,-4.5138,-0.088,80181680,75244012913.2
2019-11-28,'000852,中证1000,5131.1284,5165.6525,5120.5544,5142.3759,5145.967,-14.8386,-0.2884,85094016,78914007803.5
2019-11-27,'000852,中证1000,5145.967,5170.6027,5121.324,5138.0597,5147.7282,-1.7612,-0.0342,91864498,84266473486.4
2019-11-26,'000852,中证1000,5147.7282,5170.4866,5131.5449,5154.9239,5151.3684,-3.6402,-0.0707,91068910,81766793238.7
2019-11-25,'000852,中证1000,5151.3684,5185.4524,5107.5075,5179.1457,5181.1093,-29.7409,-0.574,106053787,94917934164.9
2019-11-22,'000852,中证1000,5181.1093,5296.3279,5157.5473,5255.4261,5250.665,-69.5557,-1.3247,115747888,1.10942790236e+11
2019-11-21,'000852,中证1000,5250.665,5274.2274,5228.2568,5238.5985,5259.4697,-8.8047,-0.1674,92923714,87003103382.0
2019-11-20,'000852,中证1000,5259.4697,5303.926,5251.0789,5281.8475,5286.1488,-26.6791,-0.5047,106261069,1.05897649851e+11
2019-11-19,'000852,中证1000,5286.1488,5286.1488,5187.766,5192.6833,5189.3522,96.7966,1.8653,104374167,1.03179257854e+11
2019-11-18,'000852,中证1000,5189.3522,5192.8548,5139.9622,5147.0326,5152.5637,36.7885,0.714,85671862,84279221714.6
2019-11-15,'000852,中证1000,5152.5637,5220.0571,5152.5637,5208.3652,5216.6437,-64.08,-1.2284,94729429,94989487629.6
2019-11-14,'000852,中证1000,5216.6437,5229.0916,5177.1135,5180.3111,5181.4922,35.1515,0.6784,89584834,89861875069.4
2019-11-13,'000852,中证1000,5181.4922,5200.2447,5160.3259,5188.8844,5196.7152,-15.223,-0.2929,86654400,83519545573.6
2019-11-12,'000852,中证1000,5196.7152,5196.7152,5123.2976,5183.4824,5183.5711,13.1441,0.2536,93959974,87981787313.5
2019-11-11,'000852,中证1000,5183.5711,5289.6341,5175.6163,5289.6341,5321.7779,-138.2068,-2.597,106907294,1.01788715345e+11
2019-11-08,'000852,中证1000,5321.7779,5375.058,5318.7651,5361.2719,5340.1711,-18.3932,-0.3444,104093933,1.07787205244e+11
2019-11-07,'000852,中证1000,5340.1711,5347.6624,5294.2013,5300.6727,5304.8381,35.333,0.6661,96695460,99247548684.4
2019-11-06,'000852,中证1000,5304.8381,5356.3114,5286.4401,5348.4518,5352.061,-47.2229,-0.8823,111174349,1.1031509051e+11
2019-11-05,'000852,中证1000,5352.061,5362.4447,5306.0462,5341.172,5337.0832,14.9778,0.2806,113885646,1.14846792363e+11
2019-11-04,'000852,中证1000,5337.0832,5365.5937,5316.598,5316.598,5303.9905,33.0927,0.6239,114489488,1.15854267497e+11
2019-11-01,'000852,中证1000,5303.9905,5308.9337,5227.111,5234.7518,5253.8811,50.1094,0.9538,106994988,1.02087111192e+11
2019-10-31,'000852,中证1000,5253.8811,5329.2045,5252.1654,5310.6573,5313.4166,-59.5355,-1.1205,119979824,1.14532026286e+11
2019-10-30,'000852,中证1000,5313.4166,5351.8635,5301.6378,5349.0772,5366.7544,-53.3378,-0.9939,139966476,1.30346023769e+11
2019-10-29,'000852,中证1000,5366.7544,5434.3135,5366.7544,5434.3135,5425.7542,-58.9998,-1.0874,155004456,1.4513935079e+11
2019-10-28,'000852,中证1000,5425.7542,5425.7542,5343.4428,5343.5001,5300.0943,125.6599,2.3709,136224883,1.29515026943e+11
2019-10-25,'000852,中证1000,5300.0943,5307.7486,5227.8865,5254.3717,5259.4545,40.6398,0.7727,101229519,95200451712.5
2019-10-24,'000852,中证1000,5259.4545,5274.3225,5220.5479,5262.925,5269.7225,-10.268,-0.1948,94722918,86720512663.1
2019-10-23,'000852,中证1000,5269.7225,5314.3634,5257.7695,5311.7649,5312.4584,-42.7359,-0.8044,94464034,90665801412.3
2019-10-22,'000852,中证1000,5312.4584,5312.4634,5249.9624,5252.1859,5247.2982,65.1602,1.2418,90350448,87413220644.3
2019-10-21,'000852,中证1000,5247.2982,5273.6443,5200.9332,5273.6443,5280.5324,-33.2342,-0.6294,91111910,86943131359.7
2019-10-18,'000852,中证1000,5280.5324,5374.6031,5267.9333,5350.6433,5347.2673,-66.7349,-1.248,107176436,1.0013254018e+11
2019-10-17,'000852,中证1000,5347.2673,5371.6741,5331.7329,5354.4052,5353.0154,-5.7481,-0.1074,92051923,87362653448.8
2019-10-16,'000852,中证1000,5353.0154,5397.0682,5350.1485,5377.7516,5375.5288,-22.5134,-0.4188,105111242,98213036519.7
2019-10-15,'000852,中证1000,5375.5288,5429.9444,5367.1406,5429.9444,5455.6064,-80.0776,-1.4678,120133371,1.12586338868e+11
2019-10-14,'000852,中证1000,5455.6064,5463.5373,5402.6298,5411.6528,5370.6541,84.9523,1.5818,127453901,1.22006687672e+11
2019-10-11,'000852,中证1000,5370.6541,5392.7837,5327.7919,5371.3961,5366.9254,3.7287,0.0695,106505533,1.05849945102e+11
2019-10-10,'000852,中证1000,5366.9254,5367.0987,5281.8625,5291.552,5285.1493,81.7761,1.5473,94803319,98623064005.5
2019-10-09,'000852,中证1000,5285.1493,5285.1493,5191.0636,5220.2008,5237.1816,47.9677,0.9159,81537732,83088853234.5
2019-10-08,'000852,中证1000,5237.1816,5280.5854,5226.2628,5242.0195,5232.3865,4.7951,0.0916,78830377,81372687416.0
2019-09-30,'000852,中证1000,5232.3865,5315.3389,5232.3865,5297.0207,5291.4359,-59.0494,-1.1159,77537916,79381186611.9
2019-09-27,'000852,中证1000,5291.4359,5313.0838,5241.5134,5241.5134,5244.0766,47.3593,0.9031,90617382,93242836273.8
2019-09-26,'000852,中证1000,5244.0766,5436.9496,5244.0766,5428.6128,5421.6247,-177.5481,-3.2748,130735221,1.30092529713e+11
2019-09-25,'000852,中证1000,5421.6247,5502.1578,5421.6247,5502.1578,5528.8929,-107.2682,-1.9401,129643959,1.35425040255e+11
2019-09-24,'000852,中证1000,5528.8929,5568.2159,5495.4604,5504.4988,5501.2148,27.6781,0.5031,126895429,1.38886197943e+11
2019-09-23,'000852,中证1000,5501.2148,5538.7259,5462.2713,5538.7259,5556.4776,-55.2628,-0.9946,121427152,1.23349999942e+11
2019-09-20,'000852,中证1000,5556.4776,5576.7868,5533.2779,5560.0383,5550.4072,6.0704,0.1094,126469433,1.32147190967e+11
2019-09-19,'000852,中证1000,5550.4072,5550.4072,5468.754,5497.2393,5485.8788,64.5284,1.1763,118150865,1.21151399498e+11
2019-09-18,'000852,中证1000,5485.8788,5515.2236,5467.9112,5501.8403,5492.2224,-6.3436,-0.1155,115406599,1.16907097979e+11
2019-09-17,'000852,中证1000,5492.2224,5614.1551,5471.4324,5614.1551,5627.2352,-135.0128,-2.3993,155208189,1.47443661504e+11
2019-09-16,'000852,中证1000,5627.2352,5650.6724,5600.8042,5613.5707,5592.9216,34.3136,0.6135,151239778,1.48105221609e+11
2019-09-12,'000852,中证1000,5592.9216,5601.4748,5546.2545,5580.6019,5566.4083,26.5133,0.4763,131539817,1.28460069185e+11
2019-09-11,'000852,中证1000,5566.4083,5634.4411,5564.9389,5630.2002,5614.5756,-48.1673,-0.8579,157662647,1.57993963575e+11
2019-09-10,'000852,中证1000,5614.5756,5625.9206,5573.9933,5608.7364,5602.2416,12.334,0.2202,175825533,1.82214032551e+11
2019-09-09,'000852,中证1000,5602.2416,5602.2416,5495.1566,5516.5339,5468.4591,133.7825,2.4464,175102700,1.77704943558e+11
2019-09-06,'000852,中证1000,5468.4591,5479.1152,5425.3735,5461.3325,5445.5743,22.8848,0.4202,152005589,1.53027092752e+11
2019-09-05,'000852,中证1000,5445.5743,5504.9414,5418.9185,5423.9599,5394.7063,50.868,0.9429,192911455,1.86631534741e+11
2019-09-04,'000852,中证1000,5394.7063,5394.7063,5336.5709,5345.9398,5357.0603,37.646,0.7027,151964442,1.45063879888e+11
2019-09-03,'000852,中证1000,5357.0603,5357.0603,5310.2731,5324.6856,5317.5333,39.527,0.7433,143294224,1.40780148223e+11
2019-09-02,'000852,中证1000,5317.5333,5318.4014,5187.3961,5187.3994,5182.9555,134.5778,2.5965,140256474,1.34021224841e+11
2019-08-30,'000852,中证1000,5182.9555,5289.0416,5160.4471,5280.5139,5260.9496,-77.9941,-1.4825,146306831,1.39678893636e+11
2019-08-29,'000852,中证1000,5260.9496,5286.113,5249.7494,5262.9592,5256.1774,4.7722,0.0908,130752793,1.1919017586e+11
2019-08-28,'000852,中证1000,5256.1774,5274.6778,5236.0181,5261.6208,5266.6579,-10.4805,-0.199,140548482,1.26664510505e+11
2019-08-27,'000852,中证1000,5266.6579,5283.0577,5196.143,5196.143,5168.6795,97.9784,1.8956,147090648,1.31492474934e+11
2019-08-26,'000852,中证1000,5168.6795,5186.4031,5087.7011,5096.1043,5197.5481,-28.8686,-0.5554,122374323,1.09519347945e+11
2019-08-23,'000852,中证1000,5197.5481,5224.5707,5179.4684,5210.419,5208.552,-11.0039,-0.2113,120371153,1.13100762423e+11
2019-08-22,'000852,中证1000,5208.552,5208.552,5165.6148,5200.058,5186.6218,21.9302,0.4228,114152369,1.08846747075e+11
2019-08-21,'000852,中证1000,5186.6218,5203.6456,5168.809,5177.8749,5185.2652,1.3566,0.0262,114896013,1.10244839548e+11
2019-08-20,'000852,中证1000,5185.2652,5220.6796,5168.9375,5183.0081,5173.1766,12.0886,0.2337,132730041,1.25167520208e+11
2019-08-19,'000852,中证1000,5173.1766,5173.1766,5054.4839,5054.4839,5013.5824,159.5942,3.1832,131032179,1.24495070263e+11
2019-08-16,'000852,中证1000,5013.5824,5044.2051,4979.9293,4981.5631,4985.4213,28.1611,0.5649,96228503,95365366312.1
2019-08-15,'000852,中证1000,4985.4213,4985.5382,4829.4129,4848.869,4961.7505,23.6708,0.4771,95328609,89496568172.5
2019-08-14,'000852,中证1000,4961.7505,4997.4392,4953.9791,4980.3858,4928.4648,33.2857,0.6754,90034716,87741863600.8
2019-08-13,'000852,中证1000,4928.4648,4935.941,4903.8231,4917.8926,4952.2171,-23.7523,-0.4796,79018318,75548259802.3
2019-08-12,'000852,中证1000,4952.2171,4952.2171,4859.6218,4873.8872,4869.7924,82.4247,1.6926,78824217,72932271078.4
2019-08-09,'000852,中证1000,4869.7924,4963.0042,4861.1246,4948.5161,4923.3268,-53.5344,-1.0874,89534965,82880629986.8
2019-08-08,'000852,中证1000,4923.3268,4936.8286,4901.7097,4901.8162,4885.4401,37.8867,0.7755,83388258,77490922100.0
2019-08-07,'000852,中证1000,4885.4401,4941.9577,4884.9906,4928.1355,4899.8161,-14.376,-0.2934,89951946,80820458064.0
2019-08-06,'000852,中证1000,4899.8161,4940.8696,4781.8755,4940.8696,5032.6422,-132.8261,-2.6393,126619715,1.06405984957e+11
2019-08-05,'000852,中证1000,5032.6422,5124.3828,5032.6422,5076.1118,5091.0633,-58.4211,-1.1475,91066502,84344643149.6
2019-08-02,'000852,中证1000,5091.0633,5101.1354,5047.3943,5073.9988,5173.2289,-82.1656,-1.5883,101405199,90404221004.7
2019-08-01,'000852,中证1000,5173.2289,5201.4808,5151.3939,5172.0823,5200.0945,-26.8656,-0.5166,80247390,74633281066.4
2019-07-31,'000852,中证1000,5200.0945,5229.1418,5193.1799,5229.1418,5239.7181,-39.6236,-0.7562,82306375,76220353067.8
2019-07-30,'000852,中证1000,5239.7181,5269.3144,5216.8137,5217.0661,5218.9831,20.735,0.3973,84370624,80201215330.3
2019-07-29,'000852,中证1000,5218.9831,5235.0095,5197.0211,5217.9298,5216.6018,2.3813,0.0456,76414579,72910013003.2
2019-07-26,'000852,中证1000,5216.6018,5222.3282,5188.2417,5201.5594,5211.0858,5.516,0.1059,77863052,73887888092.2
2019-07-25,'000852,中证1000,5211.0858,5220.1252,5181.2772,5193.6549,5194.829,16.2568,0.3129,85520728,80872563113.8
2019-07-24,'000852,中证1000,5194.829,5219.1496,5141.9002,5141.9438,5131.0973,63.7317,1.2421,91972065,83093607435.0
2019-07-23,'000852,中证1000,5131.0973,5131.0973,5072.7687,5072.7687,5073.3332,57.7641,1.1386,74249778,66786575958.7
2019-07-22,'000852,中证1000,5073.3332,5222.3428,5067.0982,5222.0634,5220.0273,-146.6941,-2.8102,98799860,85364469419.6
2019-07-19,'000852,中证1000,5220.0273,5263.3397,5205.7017,5205.7277,5194.6017,25.4256,0.4895,87706047,80605050384.2
2019-07-18,'000852,中证1000,5194.6017,5265.3666,5194.6017,5265.3666,5289.4244,-94.8227,-1.7927,96554680,87163903171.3
2019-07-17,'000852,中证1000,5289.4244,5312.7067,5269.2443,5282.5622,5285.229,4.1954,0.0794,98706416,91936571596.5
2019-07-16,'000852,中证1000,5285.229,5289.0108,5254.6226,5264.6468,5273.8148,11.4142,0.2164,88246972,83811876850.5
2019-07-15,'000852,中证1000,5273.8148,5289.011,5140.8042,5203.5765,5219.1888,54.626,1.0466,103285136,96427011928.2
2019-07-12,'000852,中证1000,5219.1888,5229.8417,5173.052,5209.2959,5206.3985,12.7903,0.2457,84877354,77845992715.7
2019-07-11,'000852,中证1000,5206.3985,5271.6128,5180.956,5236.6561,5214.6441,-8.2456,-0.1581,88825374,81521539094.7
2019-07-10,'000852,中证1000,5214.6441,5271.2411,5196.8176,5267.2726,5260.3435,-45.6994,-0.8688,86986664,80476356044.1
2019-07-09,'000852,中证1000,5260.3435,5270.4595,5203.8547,5239.8572,5244.2661,16.0774,0.3066,90883173,85680911937.2
2019-07-08,'000852,中证1000,5244.2661,5410.203,5221.9525,5410.203,5424.2503,-179.9842,-3.3181,123487145,1.10352018126e+11
2019-07-05,'000852,中证1000,5424.2503,5433.693,5379.8883,5404.707,5404.3836,19.8667,0.3676,96904986,91252457366.7
2019-07-04,'000852,中证1000,5404.3836,5450.2892,5381.0469,5435.4839,5428.5142,-24.1306,-0.4445,114081446,1.047997341e+11
2019-07-03,'000852,中证1000,5428.5142,5465.9452,5408.5787,5465.9452,5483.515,-55.0008,-1.003,121295435,1.12247589313e+11
2019-07-02,'000852,中证1000,5483.515,5501.1176,5462.7286,5482.443,5481.4086,2.1064,0.0384,133052820,1.26589280222e+11
2019-07-01,'000852,中证1000,5481.4086,5481.4086,5392.445,5418.2126,5321.4331,159.9755,3.0062,149214343,1.39046134051e+11
