,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000531,10.0,0.017428870503857184,0.01622926602369465,-0.0035149384885765356,0.008798138249407894,0.014329715459078907,0.02388328585726368,0.0546875,60.081766450100005,60.081766450100005
000537,14.0,0.04632593881907115,0.042885139526699693,-0.001404494382022392,0.014976937097794185,0.036590666512351766,0.05505767947373441,0.14538461538461545,243.2452138474,243.2452138474
000538,13.0,0.022442737259718768,0.02046374366599655,0.0023850536637075592,0.006694768162658127,0.015432429535955361,0.027059676250301923,0.06786683811973138,1027.4389834041,485.21290778779996
000539,11.0,0.029340365068342658,0.04487987057536804,-0.007832898172323799,0.005566824430921824,0.012765957446808418,0.026019370012155818,0.14479638009049767,232.58757156709999,113.1382028126
000540,9.0,0.03016625113868955,0.02775869963688204,-0.016901408450704092,0.012931034482758674,0.03200000000000003,0.0490196078431373,0.07187499999999991,131.69878763120002,131.119198447
000541,9.0,0.03221191843143729,0.027485679349864144,0.0035149384885764245,0.010288065843621297,0.021180030257186067,0.04317789291882557,0.08518518518518525,70.41512428899999,54.621105091000004
000543,7.0,0.04094259117444854,0.03418518032491867,0.001890359168241984,0.01682768770622156,0.026378896882494063,0.06500665629160174,0.09466019417475713,89.7677887723,70.8996814118
000547,14.0,0.02837737415995578,0.028936691871065016,-0.009100101112234582,0.006896460009795102,0.026030303620591222,0.0389986050886344,0.0843373493975903,154.4348781209,121.3438677491
000550,10.0,0.028771404047588666,0.019948392675856404,0.008435582822085896,0.012999181536765936,0.02231741647800034,0.04025383874711458,0.06105457909343204,130.77691770709998,78.5471667622
000551,10.0,0.05055151260876369,0.05596834494591852,0.004225352112676051,0.011638804554320425,0.02556527870125347,0.09155949052500778,0.16141732283464583,33.0863538343,32.7665834907
000552,1.0,0.009803921568627416,,0.009803921568627416,0.009803921568627416,0.009803921568627416,0.009803921568627416,0.009803921568627416,100.011133334,99.8732864047
000554,5.0,0.016793217254398685,0.012770560620457005,-0.0040404040404041774,0.013129102844638973,0.02385685884691857,0.024282560706401668,0.026737967914438387,25.482046771,19.220435321700002
000555,8.0,0.04597410654921125,0.032480125668466676,0.009870918754745661,0.01727261326584123,0.04110908652429057,0.06833242298186282,0.09440559440559437,110.0708463571,108.9495633035
000559,11.0,0.03058628149571878,0.020380474708853794,0.008517887563884052,0.01411113491088245,0.026881720430107503,0.040076481835564115,0.07007575757575757,187.985729364,156.6478423809
000560,10.0,0.014132171924093107,0.02225739467016013,-0.03013698630136985,0.002333722287047868,0.012842831836784585,0.025380699870772128,0.05053191489361719,69.48727622770001,66.3733215199
000563,8.0,0.026920978386655386,0.027582688200909013,0.00728155339805836,0.010346696169520886,0.015516875571223387,0.03097647398587111,0.08974358974358965,118.5239844734,118.5239844734
000565,7.0,0.03867341516368044,0.059155854673326055,0.0,0.005872736418510938,0.023346303501945442,0.03339548048781349,0.16883116883116878,25.8420964774,25.8420964774
000566,16.0,0.019812414203308662,0.03153967945075987,-0.025597269624573427,0.0035840376226827786,0.009545454545454524,0.02698572066041932,0.1013513513513511,57.9922184102,52.0929413276
000568,14.0,0.030185980110412482,0.033298171189791136,-0.01436489607390301,0.009754458552558298,0.02522738518463241,0.04110180222006493,0.11001176596427431,3031.2326706706,3016.5864198186
000581,9.0,0.01638514775974013,0.021636131938289734,-0.00990099009901002,-0.0011357183418512218,0.019468186134852905,0.02161890397184507,0.062006079027355554,210.0029193958,170.0973642255
000589,9.0,0.020776271307653867,0.022425873898766005,-0.005181347150259086,0.006299212598425141,0.01785714285714257,0.026666666666666616,0.06082289803220031,48.0797710692,43.860694799899996
000591,3.0,0.023605458600630014,0.04038002701637705,-0.009868421052631637,0.001181997424754555,0.012232415902140747,0.04034239842726084,0.06845238095238093,227.3366094985,154.0046778668
000592,9.0,0.04038556706683846,0.027928957953664776,0.0,0.017857142857143016,0.040909090909090784,0.06108597285067874,0.07773851590105996,49.2604118249,48.8053904199
000596,10.0,0.05042692640687276,0.03348187373859024,0.0021155961750021213,0.028139981847003726,0.05411160409322602,0.08046976719962484,0.0879406665382394,1091.3475954895,843.5955874329
000598,7.0,0.027942573186927704,0.031112194194172833,0.001956947162426559,0.00883816083833755,0.016605166051660403,0.033545125367219986,0.09226932668329191,151.6999027033,151.6999027033
000600,10.0,0.009180758426470337,0.008118005324170618,-0.0037453183520598232,0.006763051237069662,0.007867825484078605,0.009719320555908795,0.02759526938239154,75.4274711131,45.8908581204
000603,9.0,0.029209968312962867,0.028719157809231358,0.0012523481527864089,0.015165031222123204,0.018771331058020424,0.038728897715988087,0.09189189189189184,78.8634983534,67.3009526786
000607,13.0,0.023016717830273155,0.029700798302832915,-0.021505376344086113,0.012195121951219745,0.01790281329923271,0.0278422273781902,0.107981220657277,47.4247443531,41.2371678501
000612,12.0,0.05784695780909193,0.03955713846330273,-0.0080971659919028,0.03240266393442626,0.050173709904459574,0.08986789736641532,0.11884057971014483,75.82388305020001,75.7145069479
000617,7.0,0.02033428959914588,0.013040877688183627,0.0,0.014763212416177396,0.018329938900203624,0.02793288864130039,0.03861788617886197,601.7629930958,601.7629930958
000620,11.0,0.01997504205968909,0.020857481790036905,-0.007025761124121677,0.0038614037164163006,0.01379310344827589,0.033942845631930174,0.05528846153846145,53.676337438900006,53.674463271499995
000623,13.0,0.021097961483815878,0.02480593884311489,-0.00578034682080919,0.004137115839243366,0.012970969734403814,0.03778501628664488,0.08616504854368912,169.5722552119,169.1448130625
000625,12.0,0.0323146111385188,0.03688718566189062,0.0,0.00852455373088129,0.016825871837059636,0.03701972024663891,0.10946408209806169,1046.3682343256,801.9738472683
000627,10.0,0.026870068517651835,0.037740261190468825,0.0015408320493066618,0.009444628743079997,0.015316861130176274,0.021549959049959044,0.12857142857142878,145.25450027809998,133.8424960959
000629,6.0,0.03731707184696831,0.033669089262692214,0.007407407407407307,0.016573118932038833,0.02549821154828824,0.04635627530364378,0.09859154929577474,300.2456152702,299.771153957
000630,4.0,0.016031493831136112,0.010267064737683641,0.004424778761062065,0.009236275991078569,0.016337084768227594,0.023132302608285138,0.027027027027027195,346.3229418176,346.3183148275
000631,12.0,0.026138777220013027,0.025796329377843697,-0.0062893081761006275,0.014838791571464782,0.016949347306490226,0.026370431893687707,0.07931034482758625,80.7596347537,80.7596347537
000636,12.0,0.06593446690184153,0.043811068173589304,0.00044072278536799736,0.029953395212212186,0.06100393076870669,0.0951666935736456,0.146004603748767,198.65916921139998,153.7115258417
000639,15.0,0.02784243982361827,0.02626007746979607,-0.003325942350332567,0.01060638590919405,0.0185185185185186,0.04413848200300663,0.09490740740740744,47.602777342399996,47.6027189981
000650,16.0,0.03288167921909709,0.04080113521487648,-0.005610098176718092,0.009639037433155084,0.022299926126569836,0.035964150960633545,0.14536082474226797,85.8162153463,82.2640684097
000651,13.0,0.023273538060780148,0.01985457615972736,0.000822368421052655,0.007569558101472973,0.01737484947531387,0.02751778360164736,0.0613356766256592,1915.1051383253,1900.8850758581
000652,10.0,0.03238346512455238,0.02710318665549435,-0.0025220680958385477,0.009630319975147517,0.02529462489221046,0.06003644064562896,0.06835443037974676,55.1864622055,55.1445838172
000655,7.0,0.03617416708476167,0.04880320925474914,-0.005970149253731294,-0.002604510870486132,0.00963391136801528,0.0706882255389717,0.11338797814207657,40.4831367755,40.4831367755
000656,10.0,0.03716569012397325,0.029246239253622266,-0.0022522522522524513,0.015922170433864402,0.02836027894713622,0.0615720041949549,0.08636363636363642,183.1522560534,182.1779534213
000661,8.0,0.041966445071034114,0.04147912861038353,-0.00016959692464224574,0.012133610897611224,0.03254534002569576,0.05598772919703682,0.12631771372859668,647.8762476426999,609.4837197331
000665,7.0,0.02180177117253601,0.014324828429441694,0.0020703933747412417,0.009942265789336657,0.027692307692307683,0.03192951015531653,0.03910614525139677,94.5170842475,94.51199617479999
000667,15.0,0.012865820632906725,0.036816704606731435,-0.10108303249097461,0.008163989706273855,0.011111111111111072,0.034306055390392776,0.06666666666666665,41.4454077404,40.980428241300004
000671,22.0,0.014263293306974335,0.020667598343164804,-0.04037267080745355,0.004555653770313417,0.010148535164264061,0.02053659135559921,0.05438596491228065,101.4393842493,99.2751596307
000672,13.0,0.019353321292405225,0.02029803503852302,-0.007968127490039945,0.007493755203996644,0.01847156827236507,0.029668411867364686,0.07276239536381213,162.3985188027,162.3985188027
000680,7.0,0.03345428475961053,0.01649041950455901,0.0122699386503069,0.02392645043398811,0.031055900621118182,0.04016159524990481,0.06267806267806275,71.33802757,50.2057450175
000681,13.0,0.029813611173762227,0.03455420578064623,-0.026591458501208698,0.0053941908713692754,0.028841111693759913,0.038907284768211925,0.10838709677419356,87.7823508601,75.75864606489999
000683,7.0,0.01840594929470818,0.01105845253751687,0.006825938566553003,0.009938949938949948,0.017006802721088565,0.023426745967846663,0.038277511961722466,343.3426949089,310.6434498503
000685,9.0,0.01600254440688499,0.017830792072539778,-0.0036991368680640013,0.003712871287128605,0.01662404092071612,0.018927444794952564,0.05534591194968552,110.0433073473,93.4909516149
000686,9.0,0.02686619364687659,0.014533313949310716,0.004750593824228044,0.022106631989596837,0.03026315789473699,0.03808180535966166,0.0456026058631922,152.3634901234,152.3634901234
000690,11.0,0.03143933869457365,0.023650217971342563,0.0034129692832762792,0.014528970564592236,0.02594810379241519,0.041339633516562224,0.08495575221238938,90.95210889639999,90.89289660729999
000700,11.0,0.025458809539706848,0.04063692148986031,-0.01179941002949858,0.0033039647577093323,0.00990099009900991,0.02482930474851186,0.11591695501730093,43.012060030600004,43.012060030600004
000703,17.0,0.039349588926022194,0.035474810509828564,-0.001014198782961384,0.015071590052750716,0.031187790311877794,0.046575342465753344,0.11773700305810397,329.5986112556,327.8751001919
000708,7.0,0.04549268722097545,0.02062582052857797,0.015454545454545388,0.03493370146913444,0.04120443740095103,0.05872959976803438,0.07446322521699411,904.9528329396001,225.76670135830003
000709,6.0,0.016280704962094272,0.02225267479886168,-0.0076045627376425395,0.005358490566037766,0.011880304914310469,0.01869501201706203,0.05737704918032782,264.4033365275,264.3606267774
000712,5.0,0.02476687973933527,0.013978550556443294,0.009517335146159045,0.015170670037926604,0.022222222222222143,0.03232323232323231,0.04460093896713624,120.96,120.857504625
000717,12.0,0.03249647638045349,0.030935414356435428,-0.012919896640826933,0.019297345142013145,0.025709625306708728,0.038144351023467304,0.08891928864569087,87.72978824459999,87.72978824459999
000718,17.0,0.023771604852008243,0.014584539686873092,0.008547008547008517,0.0121212121212122,0.022012578616352085,0.026666666666666616,0.05835543766578244,113.495401051,85.6368081212
000719,7.0,0.02708753419435753,0.024804476334500364,0.005449591280654031,0.00861415183026848,0.014619883040935644,0.04106976139094243,0.07017543859649122,78.5820461668,51.2369301572
000723,10.0,0.0295065182785196,0.028301467950398805,-0.013738959764474812,0.011523049683519304,0.03271266525081906,0.04302670623145399,0.08790072388831427,481.68656281150004,447.84182059830005
000725,12.0,0.028623615888667558,0.03021791261363374,0.0,0.014926095031728814,0.022181828121583202,0.03036671539961011,0.10588235294117654,1503.2287204445001,1425.9644109560998
000726,9.0,0.028741493768071842,0.02396644477579962,0.004250797024442088,0.006564551422319376,0.024834437086092676,0.0356589147286821,0.06797385620915031,64.28687728050001,40.6588228702
000728,8.0,0.04091309522806798,0.03351547456256516,-0.009630818619582704,0.024142960185132567,0.035497715596690016,0.07388470767888294,0.08018154311649006,250.48084095549999,246.319990545
000729,7.0,0.030954529134962248,0.02957019265718029,-0.005084745762711895,0.013448344436710724,0.02981029810298108,0.03964651968669042,0.08576642335766427,200.3981509083,178.4297277404
000731,14.0,0.028496162733003354,0.037294607788299836,-0.0020876826722338038,0.007549061763065912,0.01399905987425809,0.025657931072572526,0.12017640573318622,53.828010351,53.828010351
000732,12.0,0.049358560757674454,0.04428579958093798,0.0,0.021287549511023907,0.03768438068296631,0.06261398176291794,0.12643678160919536,39.0757539135,39.025050856
000733,7.0,0.02846484982116618,0.020389940682371484,0.0023547880690737433,0.019043163721491063,0.0252204223908139,0.03351366090307717,0.06656508903913916,617.1489555622001,616.5676987593
000735,5.0,0.02393159619874492,0.019545311247534825,0.0010604453870626251,0.017879948914431676,0.019230769230769162,0.02694136291600646,0.054545454545454675,69.7817221679,69.7437399669
000738,8.0,0.03636504724267753,0.0398522442260958,0.005015673981191293,0.013564858441925176,0.02641254531773718,0.03420513002868464,0.12972735268249802,339.8435478652,321.20758264799997
000739,11.0,0.06282263337114914,0.056078327852761053,0.006355140186915964,0.012382772934726893,0.050552922590837435,0.10694530523706214,0.15706115266168053,284.1420211143,284.1119267705
000750,10.0,0.02586256438023331,0.027746902615216354,-0.00917431192660556,0.0041135204081631516,0.022754385778042896,0.042683946488294155,0.07165109034267902,185.11387266830002,185.11387266830002
000758,6.0,0.026999202326819922,0.02896885234095605,0.001872659176029856,0.007024151123864175,0.01404830224772835,0.044895751376868576,0.07216494845360821,87.6373361117,87.6351409268
000761,7.0,0.036852354867722995,0.025237796116390886,0.0025510204081633514,0.023766080728106043,0.028213166144200663,0.049770965468639905,0.08012820512820507,173.7771178407,156.85711776440002
000762,8.0,0.07835215916462368,0.1197754689920316,-0.020000000000000018,0.01128567597969965,0.025182370587552128,0.09215707494485742,0.2876173837082332,218.84824703209998,218.8382790476
000766,16.0,0.021150150007002447,0.027075459830065565,-0.03361344537815114,0.008830294192811339,0.016821794481044705,0.022758347233996112,0.08281249999999996,45.038651871400006,36.6739993511
000767,7.0,0.017411395218958643,0.018291828580556543,-0.007692307692307665,0.00693655303030305,0.015209125475285079,0.026023468057366328,0.04844290657439432,97.5390706898,92.3180885843
000768,8.0,0.052848889868949284,0.043713399694198414,0.0026168224299065734,0.02734959521160263,0.049429781687846175,0.058519707332130744,0.14322916666666674,701.297794372,701.2965595344999
000776,19.0,0.02102141281967669,0.018738319212013924,0.0023547880690737433,0.009342053951986284,0.013595166163141936,0.02941373534338365,0.07550761421319785,1300.9196409871001,1010.4230348405999
000777,12.0,0.025270961050680052,0.025018671586378986,0.003132341425215346,0.00792218997568439,0.015510839621511563,0.03793936602904202,0.08458781362007173,39.8195528164,39.4908754843
000778,7.0,0.013666886720637808,0.013392973196483082,-0.01243781094527352,0.01074965171881459,0.01927194860813697,0.02004340477035116,0.027247956403269713,193.9168618409,189.35483210639998
000783,6.0,0.023861497916922308,0.015891874246548403,0.007185628742514938,0.01300974643210967,0.020517475202666113,0.03096029743448836,0.050000000000000044,311.8895865363,311.8895865363
000786,16.0,0.03525084321903006,0.01641131586942653,0.0039525691699604515,0.027223700712392773,0.03630821312544963,0.04246258090614885,0.06666666666666665,508.3729122358,508.3729122358
000789,10.0,0.042164100727780075,0.038441003078627016,0.004705882352941115,0.012608163052543864,0.02498154063304414,0.06730653373399265,0.12003179650238471,90.2659517369,90.2638114646
000790,8.0,0.03634698441603433,0.04787884061845186,-0.02619047619047632,-0.00495594713656386,0.04657967611553726,0.061257212033793584,0.10760667903525056,30.099708070300004,29.6469427757
000792,10.0,0.024785345440711492,0.06157960846377455,-0.04952830188679247,0.0013706770953147152,0.008844159634936788,0.02789322250639381,0.18594436310395301,1736.3473346317,1735.0685958923998
000793,15.0,0.02149510808483788,0.05484232016885945,-0.09981851179673318,0.00713522588522586,0.03985507246376829,0.061825539568345356,0.07017543859649122,49.331963359300005,48.4369091772
000799,12.0,0.03436743156964031,0.04354601812415614,-0.002838892831795503,0.008819598502362413,0.020106175040812135,0.04646715912199839,0.15698474032353138,468.38510483790003,468.38510483790003
000800,12.0,0.02870929224602396,0.025163795106577458,0.0022988505747127963,0.00568542590152149,0.027263001436592438,0.048597563794378684,0.07843137254901955,398.3922304022,120.8461550008
000801,8.0,0.05013633998275127,0.03766963737154651,0.00966850828729271,0.018428000104555975,0.046018311142866364,0.0788817663817663,0.1072124756335282,68.0166429344,68.0166429344
000807,9.0,0.04124420572126411,0.0385308960605038,0.00858034321372858,0.015306122448979664,0.03207547169811309,0.04267844002943333,0.13319011815252413,403.32345017029996,327.2808001387
000810,11.0,0.028511736060820903,0.032386072606583244,-0.02573529411764708,0.014515810926303385,0.02010968921389411,0.0408538011695907,0.09712586719524285,163.7470845259,158.7055078027
000811,16.0,0.047262466189918764,0.06345738488285611,-0.006349206349206327,0.011977147520914277,0.024830112421434514,0.05323170731707305,0.23421052631578965,72.3462655654,72.3446809735
