,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
002294,9.0,0.04475818905089376,0.03808481317116583,-0.026646113190927023,0.030249110320284656,0.04404145077720201,0.05560619872379213,0.11584800741427248,291.8589722652,291.77111087509996
002297,10.0,0.24935572600033043,0.1643780372585358,0.04608294930875578,0.10246485967114533,0.25497072328236237,0.3476018056351091,0.5575221238938053,41.836652880100004,40.07052383
002299,13.0,0.046806269036178204,0.07517201605439028,-0.1680911680911682,0.02261048304213764,0.07074340527577938,0.08348794063079779,0.12840702604482113,214.33661043630002,211.8938188085
002301,16.0,0.12073953484576648,0.13450597011557158,-0.025974025974025983,0.03684058050987754,0.058464823061557425,0.24420203227734627,0.42249240121580534,45.068833098599995,44.865125709
002302,32.0,0.07691496940691467,0.11652249586143272,-0.10509885535900099,0.004533633841886264,0.050523305006805797,0.10763274815308804,0.4806866952789699,99.5997529002,99.5997529002
002303,11.0,0.06889325611740806,0.0789643301072265,0.0017064846416381396,0.01250043224177877,0.04504504504504503,0.06953107141690884,0.2422018348623851,49.921151985,31.039006122199996
002304,14.0,0.10077746460223824,0.05329491394888824,0.00206896551724145,0.0792506690196032,0.10656109907054934,0.14023897212689385,0.16877637130801681,2379.5339600208,1978.8501156149
002307,29.0,0.07921247458648274,0.08632712224171524,-0.01327433628318575,0.021126760563380254,0.050373134328358216,0.10834813499111906,0.29401408450704225,71.3263948459,62.095749293699996
002308,13.0,0.09544654052101526,0.09600685431930328,-0.01125401929260439,0.02298850574712663,0.04705882352941182,0.19354838709677424,0.25054945054945077,34.0736707912,34.0735128712
002310,18.0,0.04024798588523373,0.05599722069772751,-0.030403800475059417,0.007996402261435664,0.03523127870953957,0.05638665256523706,0.21240601503759393,64.9881825456,61.9884124999
002311,9.0,0.08862866478489012,0.055177970358632714,0.003112356053532439,0.06410748560460644,0.07678363330312044,0.11061312298314818,0.17331904634342354,1025.268627127,1023.3957046816
002313,10.0,0.045677946934212496,0.05615753122493478,-0.006711409395973145,0.0052455233366605625,0.0356603671608986,0.06393277163419342,0.18229393807239425,23.512320785500002,23.4750658147
002317,16.0,0.029264673428628415,0.03866784700244891,-0.034977578475336335,-0.0013504083792473531,0.03549161443115856,0.06400728121165788,0.08003518029903245,142.3677923565,123.62124955659999
002318,5.0,0.04140824221411028,0.041648944045986847,-0.0052631578947369695,0.028460543337645472,0.03315649867374004,0.04201680672268915,0.10867052023121371,159.0833999257,155.2304154192
002320,16.0,0.059576265463483186,0.08223581666757251,-0.015068493150684814,-0.0006167763157894635,0.028404244807106238,0.09794275894335275,0.26639344262295084,119.6937095911,119.6937095911
002325,28.0,0.019113022771372744,0.04648773466111328,-0.09855072463768122,-0.0032826013021085287,0.01671377228793758,0.03312694084677714,0.1357466063348416,34.9909035004,27.1274192505
002326,14.0,0.14008337160504528,0.1638814318764908,-0.008247422680412453,0.023882708317984225,0.07358957059406279,0.21523109243697464,0.4674193548387098,253.415314547,194.8679910049
002332,14.0,0.05024298520975669,0.04391390805176174,-0.012974976830398388,0.016457641852378635,0.039137891530540814,0.08510833266930834,0.13561190738699014,94.6669026574,92.099522569
002340,11.0,0.05607519716098257,0.05463800510503331,0.005820721769499437,0.03228789610719518,0.043977055449330615,0.053363858286639365,0.212305025996534,363.0693466054,361.4302063015
002344,11.0,0.0480313817245327,0.03103331834691826,0.015350877192982448,0.036144578313252795,0.039024390243902474,0.04478875907447344,0.12339331619537264,54.7677439474,54.71855918399999
002351,19.0,0.032251473076680436,0.048659159495508426,-0.011648745519713288,-0.0020528690289963736,0.013653741125068342,0.045874773960216886,0.1511936339522546,72.1065746475,38.7690318158
002352,14.0,0.047105962840938743,0.0682942896224158,-0.002302025782688677,0.013390848394918609,0.028955010254639313,0.042975307060334644,0.2595959595959596,2455.9229409003,2434.6393245839004
