,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
000550,44.0,0.08436196246653856,0.0952798457013598,-0.08299658066521609,0.018309860681013923,0.04827803980732892,0.14785550208749026,0.34777898158179843,130.77691770709998,78.5471667622
000551,44.0,0.08529262076254267,0.14388237248559285,-0.03233532934131733,0.011459905806384063,0.03981820648487322,0.13365114220247193,0.856951871657754,33.0863538343,32.7665834907
000552,52.0,0.05235041920606508,0.06193507421758016,-0.06024096385542177,0.016897619715113277,0.03750691813189155,0.05647843900855937,0.3063973063973062,100.011133334,99.8732864047
000554,56.0,0.07099780665238788,0.07601548734070354,-0.04475308641975306,0.013065535878173995,0.046597658628493965,0.10585232894868224,0.311659192825112,25.482046771,19.220435321700002
000555,42.0,0.05467353363055983,0.0452589024841866,-0.020121951219512102,0.011950637673181108,0.057199343868204355,0.08629982469349462,0.1400602409638556,110.0708463571,108.9495633035
000559,51.0,0.043362159299201994,0.04168979462945445,-0.08035714285714268,0.010192697768762748,0.04896142433234418,0.06876356680779727,0.1265432098765431,187.985729364,156.6478423809
000560,41.0,0.057570502009756094,0.06979578083669691,-0.04831460674157295,0.008595988538681931,0.041184041184041176,0.07964601769911517,0.26315789473684204,69.48727622770001,66.3733215199
000563,62.0,0.051172963998769604,0.05393435692710806,-0.05594405594405605,0.013716975623996486,0.04274291961153198,0.07837402885682582,0.26056338028169024,118.5239844734,118.5239844734
000565,52.0,0.06754700001074322,0.07679384716960029,-0.07843137254901955,0.018204957945993694,0.05440567711413358,0.09635482779047133,0.3695652173913042,25.8420964774,25.8420964774
000566,41.0,0.0832996362365277,0.11866520258352801,-0.10375000000000001,0.023082650781831804,0.04095563139931735,0.11144130757800896,0.5698005698005699,57.9922184102,52.0929413276
000568,39.0,0.07048371296435654,0.05685615282224543,-0.03942562035520836,0.032744273952784786,0.07656781720952832,0.10537700339505052,0.20236768802228422,3031.2326706706,3016.5864198186
000581,53.0,0.041053441610608324,0.040982128511863045,-0.046401887534408215,0.00870322019147074,0.040995607613469875,0.06331236897274617,0.15336728919071851,210.0029193958,170.0973642255
000589,47.0,0.049732048404190835,0.0550176577018057,-0.07675438596491224,0.02131984566280143,0.035447761194029814,0.07635545348959982,0.2249589490968802,48.0797710692,43.860694799899996
000591,53.0,0.0938174051050724,0.09775661423091658,-0.06660666066606657,0.04573170731707332,0.06231454005934722,0.11263736263736246,0.4484760522496374,227.3366094985,154.0046778668
000592,61.0,0.0630146131902143,0.07012333683392902,-0.06906906906906907,0.018749999999999822,0.04659498207885293,0.09510086455331401,0.3613138686131385,49.2604118249,48.8053904199
000596,38.0,0.10011955566428742,0.08288010666718197,-0.05173164887824,0.04289680564131826,0.09099134887005644,0.14999207742928178,0.28966473611224397,1091.3475954895,843.5955874329
