,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000100,13.0,0.09034368888568262,0.06497799770880544,0.018232819074333717,0.05785123966942152,0.06957928802589008,0.10598290598290605,0.23214285714285698,627.1696867812,599.8258492117
000150,6.0,0.15094643218513956,0.07451107623760163,0.07611548556430425,0.08995619351994705,0.1460206760255417,0.1846719154080398,0.26869806094182835,13.9553914493,12.8152451168
000151,14.0,0.13869043634776732,0.08588438563977951,0.036569987389659664,0.08912975912975918,0.1310969564322726,0.16088907539660047,0.39187574671445646,38.0554172175,30.066158765900003
000155,0.0,,,,,,,,265.5192311801,228.4729970932
000156,8.0,0.0915315595353931,0.05607651741022911,0.014184397163120588,0.053161812666074226,0.08976925705255523,0.11276867763875181,0.19359331476323138,138.7846356648,117.2226242318
000157,16.0,0.09516204367172341,0.04369156359466148,0.03541315345699836,0.06290284448647437,0.09482956955618338,0.10703723404255322,0.18803418803418803,510.26595340800003,415.48722804690004
000158,3.0,0.13337007966294756,0.13997642522012688,0.011290322580645107,0.05698130756317765,0.1026722925457102,0.1944099582040988,0.2861476238624874,90.96129233959999,89.734078419
000159,6.0,0.1615139784848462,0.11097036842268461,0.05714285714285716,0.08779823495640798,0.11575093096335676,0.2299211575116964,0.3339805825242719,27.8317188113,27.8317188113
000166,6.0,0.14701819173799288,0.06556321966622333,0.06040268456375841,0.09264069264069258,0.16870077713451204,0.19516725286238112,0.2130281690140845,1014.1178024399001,912.6880892811
000301,6.0,0.08071615526979876,0.05755293474621351,0.013944223107569709,0.05745024641857749,0.06456944885221627,0.09315663855008344,0.18345093008338664,952.6307888858,774.5639459724
000333,17.0,0.04804894347812074,0.03044035001255596,0.0010016694490817546,0.022476050110537882,0.044157111490607415,0.07188795197941977,0.10657370517928277,3800.099819897,3717.2102458633003
000338,17.0,0.07068008559507805,0.06380990172503344,0.01403887688984895,0.03314917127071815,0.047409040793825685,0.07377049180327888,0.24245038826574627,1021.0071314124001,590.8222047403
000400,14.0,0.1182465801196082,0.0688835736980713,0.01859888406695598,0.07557768952208843,0.10060948229926892,0.1695621349955076,0.23073883840379295,187.2463782041,187.2332118886
000401,11.0,0.10365210766884879,0.05690763438064279,0.039076376554174175,0.0663349304856613,0.09540816326530588,0.12899351862470543,0.24132091447925474,288.94777212400004,153.63329368590001
000402,12.0,0.10838564038875104,0.10842317720942934,0.018587360594795488,0.02923925853515924,0.06787139720200519,0.15625296538635536,0.3758992805755397,182.92250688779998,182.8551335839
000403,10.0,0.1727999912884057,0.2242985154278831,0.016200294550809957,0.038586184344060914,0.0915195988518066,0.1473073775658243,0.7369455975529822,142.4894317897,117.1865961442
000404,9.0,0.05093088224999863,0.02390322508705231,0.0185185185185186,0.0317848410757946,0.04714640198511155,0.07341772151898729,0.08319999999999994,31.389420245900002,31.379083009699997
000413,15.0,0.16658286758426272,0.15407418921093927,0.02857142857142847,0.09296052168609692,0.11860940695296529,0.17971590909090907,0.6012461059190031,99.6996730052,86.095747255
000415,8.0,0.09196268580687023,0.09977029174133653,0.010204081632653184,0.03693609022556399,0.05182463993771902,0.10002482005460411,0.27586206896551735,131.7303103842,85.0371101138
000417,11.0,0.08074253042585014,0.06990463880380418,0.018832391713747842,0.03967893514070597,0.0589622641509433,0.0940538821761,0.2687609075043629,37.0444995,37.0038039225
000423,8.0,0.08730952889507815,0.06598727549961855,0.007978723404255428,0.04646534066407937,0.06511842805606483,0.12776657627337135,0.19260106788710907,209.9409033974,209.9409033974
000425,8.0,0.08153812887284159,0.04196615499789705,0.04024767801857587,0.04924753657808301,0.06430027763317725,0.11462855591227833,0.149514563106796,403.4339316158,402.80457276410004
000426,6.0,0.14625444800370535,0.09605486046316339,0.06003752345215774,0.10209715409382641,0.11342346178411755,0.14915875754961178,0.33125000000000004,118.13145652799999,94.864503628
000488,6.0,0.18139704815813304,0.3335211835607564,0.0040567951318459805,0.0220328716860847,0.04116493803761123,0.10766465383428442,0.8565088757396451,163.5346099292,91.2301724499
000501,11.0,0.09330340833857975,0.04254244548328787,0.02534965034965042,0.06467963854327496,0.09796314258001937,0.11987261438906505,0.16330275229357794,77.51446669810001,77.42177212760001
000503,10.0,0.10011732577451145,0.07909376663763952,0.0,0.04345620291680646,0.0783274694636219,0.14585465871562503,0.22958500669344062,82.1937012892,81.4294656106
000505,9.0,0.12181846568066061,0.1438212011327185,0.015514809590973178,0.046979865771812124,0.09948979591836737,0.134453781512605,0.48510638297872344,77.3475092022,66.054756861
000506,7.0,0.185067122378443,0.10315208900563223,0.051829268292683084,0.14304289387564284,0.14960629921259838,0.22341869514071133,0.36111111111111116,28.8924513925,28.8816659129
000513,10.0,0.11734763090358177,0.10079532032167854,0.006405124099279513,0.027249563293350376,0.10760860364069946,0.2022326595582269,0.2840677966101697,303.6480495429,196.5789776343
000516,12.0,0.08333486455378951,0.048716133330845034,0.01325757575757569,0.05274039539876302,0.07276089475091341,0.09921733776951092,0.18001885014137597,186.8536363032,155.4693910759
000517,6.0,0.12345560625849783,0.062463775018921246,0.0656370656370655,0.07626851086221165,0.10231325924011381,0.17409482549978228,0.20486111111111116,110.80050308530001,86.89498507309999
000519,8.0,0.14446611400902032,0.07151985494347081,0.05828476269775207,0.08259975070273845,0.14260707635009318,0.18853427476477513,0.26182618261826196,306.084457869,305.8494435377
000528,10.0,0.06885282768779215,0.048861027218809375,0.015962441314554043,0.024233157260680205,0.06968254288655573,0.08996272790997417,0.15810276679841895,122.1887494375,59.9148305
000531,8.0,0.08006720887854013,0.0450946874612329,0.015005359056806,0.060386601961034736,0.07048367093840435,0.09712304578147218,0.17049180327868863,60.081766450100005,60.081766450100005
000537,11.0,0.14021186036210356,0.0873984960043523,0.043010752688172005,0.08036077254551244,0.11402359108781135,0.17601809954751124,0.3102431834929993,243.2452138474,243.2452138474
000538,10.0,0.07804032658197071,0.0659736738913666,0.01807909604519775,0.02884379157899597,0.07044582830829949,0.09674249068823171,0.23696969696969705,1027.4389834041,485.21290778779996
000539,11.0,0.0611754059438792,0.03152283129364497,0.012320328542094305,0.0406759906759907,0.06422018348623837,0.08127535496957405,0.11081081081081079,232.58757156709999,113.1382028126
000540,11.0,0.1440791965864573,0.1304826098977943,0.03734439834024883,0.0636709620983642,0.08967391304347805,0.18491553028211793,0.4722222222222221,131.69878763120002,131.119198447
